gene,zy,early2cell,mid_late_2cell,4cell,8C-16C,blastocyst
Tsku,0,0.149917371,0.390916345,0.099236252,0.146435585,3.842166291
Tsnaxip1,0,0.482029426,5.007245432,4.698351595,7.75190826,0.892603594
Tspan1,2.284891477,0.571752686,2.763505853,0.033588433,48.88295585,138.1339679
Tspan6,1.604857077,0.716738299,5.455095674,0.029633237,1.925997967,0
Tst,0,0,0.014869151,0,2.467999721,3.860937932
Ttc21a,0.007280602,0,0.368764933,3.125896122,0.56228858,0.581880112
Ttc25,0.138131912,0.238334189,0.42497937,9.843178287,12.41322145,1.515401322
Ttc29,0,0,0.059055562,0.21986828,0.001539244,0
Ttc32,7.67828513,2.969349777,2.636084128,0.45172514,2.276179979,5.676602937
Ttll12,1.953742493,2.622977438,32.37262833,15.70001344,27.61884076,60.53005723
Tubb2a,76.62476994,69.61592469,22.83705397,1.473220559,2.333959741,4.142320849
Tube1,34.08920633,53.92673834,3.701333734,1.200829876,12.03582216,21.898178
Tusc3,109.753155,95.41351651,46.49757387,14.38554347,7.833135199,4.920923602
Txn1,31.79801858,18.83536922,8.371710298,11.40029711,32.88970951,260.9146649
Txndc16,41.55220489,52.32843045,60.29555835,0.799397816,1.490755198,76.60116102
Tyw3,3.558225724,2.470648725,0.809256116,8.580919998,17.52201532,15.50800174
Uba1y,0,0.197299398,0.040108299,0.358050951,8.9810135,1.679150577
Ube2e2,6.368697485,8.130104393,5.080182127,0.824843166,1.250939763,1.579699428
Ube2j1,33.18420886,54.29220026,41.49767036,17.29326236,28.26353536,15.82249822
Unc80,22.46896677,19.85561886,5.597608742,2.67459033,0.003785739,2.232999219
Urah,0,0,0.844139162,0,2.410425617,6.502244607
Usp17lb,0.868007326,11.92816154,793.8691316,324.6127228,1.453021145,0.59349183
Usp46,368.7535058,496.7929722,129.4612748,13.03587669,5.492823252,13.10301307
Usp9y,0.047674798,0.072232876,11.90893874,0.292900632,0.314150417,0.353233965
Utf1,0,0.046785596,0.287130451,3.785439844,13.34027305,29.51482731
Vangl1,0.861075839,2.064948738,0.456854568,4.036293126,25.1671474,104.181676
Vav1,0,0.030615153,0.126281005,0.296945756,1.851136043,0.216532203
Vgll4,35.65130664,12.31078282,1.612585161,1.030410364,22.5527244,28.90364635
Vmn1r183,0,0,0.002384007,0,0.003319331,0.004178161
Vmn1r207,0,0,0.617239648,0,0.043337381,0.18073093
Vmn2r-ps104,1.23557425,1.763439268,1.687765361,0.414560592,2.044796818,2.606372213
Vps13c,9.299887655,5.164298032,8.236087588,4.32135077,15.19959101,26.1756718
Vps29,54.16691636,57.1437226,40.80477823,8.348861511,90.06404947,276.942396
Vps45,11.17716788,10.27716336,3.172913759,2.062787453,9.637640145,32.35794729
Vtn,0.392831143,0.083181892,0.173868255,0,0.552210955,0.001976925
Wdr11,49.37387057,69.13064564,27.62616059,29.55361965,31.51440792,40.11635758
Wdr35,1.223258048,1.793685354,1.953972725,0.731310164,9.024944824,2.155148875
Wdr41,12.86254455,14.17488145,8.544248207,1.41378952,0.532370032,1.345296501
Wdr78,0.189209489,2.626543738,0.122970284,1.10842919,0.0373709,1.163282183
Wfdc15a,0.209362097,0.091843613,0.013754004,3.291478534,8.765827252,15.93469138
Whamm,267.3670891,122.794384,56.11609014,7.581037749,59.6087116,66.55238539
Wnt3a,0,0,0,0,0.934874937,28.94520037
Wrap73,4.836263465,6.781028385,2.648769644,2.581236731,15.11706305,32.02434589
Wwox,35.78670913,33.67495461,20.92946897,2.25749531,2.128388232,11.50606986
Xlr3a,48.44857599,103.4128972,35.88265679,2.395626633,2.692583629,21.75086428
Xlr4a,7.199437368,11.17397454,4.482684312,1.203624125,2.002580956,8.51607195
Xlr4b,22.03606443,29.53135145,14.4148601,5.546340994,5.8275915,22.05645292
Xlr5c,0.662276379,1.223406542,0.540370945,4.500447116,1.412654441,3.690885626
Xpc,19.90194807,18.64467002,6.241951329,9.591655153,14.68753047,13.04386758
Xrcc4,20.72517019,20.82224865,4.956606519,0.151545173,15.44870196,19.01087079
Ybx3,264.0661429,177.6472788,93.36508601,68.78660641,328.6623397,366.8069334
Yif1a,2.813095518,1.025975616,14.6813842,141.7148359,119.9698407,171.0790402
Ythdf3,264.752321,383.0985562,191.8116799,49.05810829,41.78741463,92.41732087
Zbtb32,1.345964985,0.742272618,1.220935077,0,0.155605808,1.948930847
Zc3h10,4.45598968,6.445277169,6.467149968,4.443602176,6.453412539,5.469950579
Zfat,8.229909233,6.392609929,0.417540146,14.11548024,13.83107594,15.07603143
Zfp105,0.94843276,0.148653768,25.83259336,2.521614541,2.845751649,8.541534111
Zfp109,1.537934639,4.303618522,1.437918571,0,4.88162286,3.355560217
Zfp120,57.68429936,59.13916145,21.93716673,26.7116569,9.890499375,13.67333055
Zfp125,1.015042712,0.170574495,0.807752881,0.261097814,7.084841099,4.801689025
Zfp182,12.12951067,10.61269238,5.540104231,4.270704542,7.439904076,6.097077587
Zfp184,13.51502574,6.97592709,7.925168018,11.94647441,9.63717724,4.185474322
Zfp275,0,0.030699355,0.243280603,3.746580048,4.18841199,6.911029488
Zfp277,54.23938454,39.26313358,13.77287891,11.64834245,38.4244091,44.0197137
Zfp322a,59.49342057,61.12968604,56.37507393,19.32235046,15.03906891,43.11036527
Zfp341,12.42195626,9.077025574,4.050519122,2.339969062,2.505229634,0.905834862
Zfp346,4.313572412,2.193042714,18.90174346,15.83558581,6.907542066,6.548983459
Zfp352,0.304698086,13.51641262,620.9798184,46.39730249,0.212999178,0.156345923
Zfp353-ps,0.155159213,7.122457444,75.43660789,3.104062783,0.039681353,0
Zfp386,0.334408878,0.979980829,12.05250915,22.95120632,6.983588623,15.70372957
Zfp418,2.27760125,3.553425056,0.478144718,0.313343285,0.875834054,6.311828634
Zfp422,12.12609353,11.49512053,4.998723903,2.746632268,6.545155981,2.814552582
Zfp438,6.615780089,14.45608575,12.95350025,16.29305393,13.88542168,11.90064069
Zfp458,0.217808716,1.273682106,1.523462152,0.017042422,1.035002028,2.050335396
Zfp472,28.6069194,9.54664637,16.9822523,33.34541906,20.4960994,31.74643927
Zfp54,0.972143052,5.319196922,344.0410476,21.767737,2.946273134,3.47052389
Zfp560,15.51104257,16.35035399,74.39697593,6.762513716,2.845637725,4.516152759
Zfp595,11.52156273,11.66180267,3.490788967,2.053980785,0.299307133,2.147143142
Zfp61,34.03168222,26.52740041,5.464391413,5.189658533,6.761439393,7.555661268
Zfp640,0.526330781,0.867062198,0.385444517,4.313986496,5.50883201,7.505082099
Zfp667,51.62470918,69.1468791,68.94334652,12.12439979,2.951157338,14.44895472
Zfp69,64.71410183,52.40057042,19.77572985,1.369601948,0.942238973,0.866002447
Zfp691,5.200084602,3.963562677,2.975222113,4.038643837,10.15238878,9.864869703
Zfp709,28.49846262,38.44848251,24.34040887,10.88463079,1.23848499,7.075371406
Zfp712,1.030972728,0.239783101,0.081697057,5.432891437,0.550570121,3.715490314
Zfp729b,28.96441555,37.2108046,30.00959285,37.83659731,25.16533077,17.30147334
Zfp74,34.41104296,45.17553982,26.1029443,7.713136045,4.625117684,13.4927865
Zfp791,27.78820184,12.91404699,166.4772468,40.0371654,17.31911925,7.828790575
Zfp846,26.35365119,32.83632214,13.84717931,20.59346634,11.71007546,9.075476652
Zfp85,1.681196309,1.265924423,2.816089085,2.534796667,0.342196794,4.367150216
Zfp850,3.28602102,6.202683451,4.345044052,1.895139596,4.413603357,7.200910552
Zfp866,46.95872444,28.52703953,6.420280708,12.37015442,4.778010733,10.61501611
Zfp871,0,0,18.84714141,19.26369486,18.92201815,33.81946677
Zfp873,38.34007137,54.5572868,9.634202072,12.99396822,8.030175527,6.602003831
Zfp882,0,0,1.107393453,0.640368534,1.414950545,1.140254179
Zfp938,3.969208595,0.014430061,0.100313451,2.485883657,1.455823332,6.785154293
Zfp955a,52.09840527,59.10015938,8.477076222,19.29152357,9.201978941,16.01610963
Zfp959,2.116585206,1.817112562,0.767621589,4.866026409,2.468289742,3.212948872
Zfp963,6.868863944,8.068140983,1.020707226,0.503662044,0.393706481,0.893565434
Zfp971,1.61518954,1.386070878,0.571888302,1.728621186,2.346796346,3.976271536
Zfp973,0.16625724,0.245631037,0.190856461,0.839555007,0.378023008,1.03281471
Zfp980,7.782033465,12.59312776,39.06043105,24.0669465,14.14064864,13.30512613
Zfp982,4.683464605,11.20776965,14.77545969,8.444629306,6.827060957,14.54873765
Zfp985,3.627997704,5.198932504,42.28192794,39.61180807,144.3436628,209.4789872
Zfp991,1.196599441,1.876259885,5.85741545,0.982624493,2.632437587,13.76117137
Zfp992,3.58606694,3.794586229,11.68950398,4.456465996,6.993483194,25.42519845
Znrd1as,10.30169109,8.267717736,4.898347008,5.412439284,9.540567763,18.05501546
Zscan18,8.615182727,4.615037879,2.888221474,1.706087487,7.073991462,8.448038541
Zxdb,3.136186995,2.895713185,0.973122105,3.513717668,0.946342798,0.193226802
