gene,zy,early2cell,mid_late_2cell,4cell,8C-16C,blastocyst
Gm5182,1.513531628,1.630989341,0.996586819,4.714802722,2.865216618,3.971496014
Gm5256,1.286386796,1.549092012,1.871596338,2.088764194,19.13335428,21.17111578
Gm53,0,0,0,0,1.239007999,0.785568388
Gm5363,0.656477465,0,0.007474314,0,0,0.010875658
Gm5473,0.26714296,0.154309337,0.80421267,0.575645874,0.624104928,0.576395955
Gm5512,2.796417465,4.020778016,5.15855181,4.643033318,3.200522397,16.93162813
Gm5532,0.116489625,0.145855699,0.887186464,11.55441033,2.454543669,0.002809543
Gm5542,0,0.48888978,19.89612698,4.949659282,0.155672603,0.008696942
Gm5558,0.656539569,0.607120464,2.009169062,3.885568314,9.681790754,12.64452351
Gm5582,1.565265472,3.596274302,10.43278039,4.632140153,8.627452733,3.237308072
Gm5612,0.007280602,3.591518544,740.3679128,1099.704976,469.9228775,36.63387488
Gm5621,3.521469455,2.039261306,11.59206914,37.43566528,50.09158975,40.60129427
Gm5745,0,0.009459377,7.370164423,44.44571544,106.5873844,2.703340503
Gm5786,0.031314982,0.063787703,1.249479226,2.979297485,3.080992415,2.65236343
Gm5815,51.20330501,46.36599496,54.9011887,27.68956417,12.01717644,0.680951728
Gm5829,1.026004915,0.892150679,11.73073021,39.18619523,87.19919217,97.51204956
Gm5842,0.548975241,0.384709381,0.930543469,1.834990239,1.807086397,2.197113898
Gm5883,1.501041575,1.174280982,3.157125988,8.425454459,20.60849701,25.44478128
Gm5917,3.323902034,3.479885009,5.108386021,3.776834341,9.843578452,4.010641532
Gm5921,0.014561203,0.009941368,0.690031549,0.701512263,1.258137958,1.116516049
Gm5937,0.284965241,0.10300316,0.56013829,0.555123162,0.688333563,0.848206356
Gm6133,0.092074911,0.007674839,0.296842337,0.423963133,1.097853527,0.942272832
Gm6177,0.013085131,0.040059881,1.040840663,1.514249845,3.736149851,4.207730536
Gm6222,0.724889033,0.277865937,2.369491922,2.760279969,5.247253346,4.30636717
Gm6363,0.249378496,0.098603506,0.214452769,0.254544812,0.314419825,0.417679665
Gm6368,13.66184806,11.58619044,20.84785481,57.83009541,142.3220956,64.30911927
Gm6465,0.051483733,0.045435342,0.335339076,0.638134836,0.013457019,0
Gm6485,51.36565196,65.50938168,91.01260964,105.6869749,80.69426975,43.07228464
Gm6568,0.533846641,0.737620674,27.26867646,13.63331542,3.690386256,0.481855333
Gm6612,3.266843977,1.071207337,20.61253733,28.79716213,59.17011266,46.93921522
Gm6663,3.164542504,2.89630275,2.677678414,3.768020914,6.026201403,11.5532541
Gm6964,0,0,0.469523332,0.528342478,0.464533789,0.142446714
Gm6975,0.128997441,0.075445706,2.371438988,5.865624098,12.45764868,9.881262509
Gm7085,0.079452608,0.057174334,3.138450324,17.30924092,22.55866487,11.79660133
Gm7232,6.721465415,3.765530654,23.37649537,93.71174705,314.5919613,196.7378402
Gm7252,0.088603245,0.059923386,0.326271323,0.721507633,1.14888562,1.627534471
Gm7253,1.453201528,1.182436101,9.324813022,12.07373716,11.27934434,10.69655867
Gm7287,0.242842734,0.149523363,2.132147628,5.11599799,10.68313965,9.054209772
Gm7290,0.145285834,0.022656255,1.105211392,2.108839011,6.536997311,4.766932007
Gm7299,1.290960439,0.386462137,1.075492834,2.451747843,5.237963587,4.480000236
Gm7353,26.30181336,33.40131814,10.54083546,3.609560986,2.839821237,5.785503014
Gm7367,0.34963898,0.09927776,0.319990647,0.410672894,0.793215348,0.577694146
Gm7432,0.023837399,0,0.433259146,0.760486083,1.014412572,0.944889165
Gm7482,0.044400113,0.004970684,0.519149717,0.553790991,3.902317542,2.142946662
Gm7493,2.344187938,2.784635963,3.985918791,6.952259538,18.73089909,8.221974618
Gm7525,0.444894457,0.327504757,0.009840839,0.548083592,0.351191683,0.118518816
Gm7634,0.077442285,0.04730417,0.19428676,0.365060616,1.061245625,0.811396966
Gm7774,12.22124082,12.98894622,7.364660766,7.31390572,7.313464127,5.873245838
Gm7832,4.852674814,8.472284487,7.045039363,11.28967674,15.48827785,40.028842
Gm7842,0,0.009941368,1.097177465,9.727183132,6.269682548,0.625153375
Gm7856,3.97108916,4.52943177,16.1466072,18.11367533,10.76575964,4.44058446
Gm7867,0.937110047,0.256418817,1.397171648,2.401866979,4.533104317,4.093350696
Gm7908,3.489145531,1.026632668,3.192913891,7.988545357,3.374638999,6.552372766
Gm7926,0.453683461,0.215923955,6.751479582,16.6690025,30.67166668,27.64329366
Gm7977,0.076725781,0.05028748,0.250392928,0.138053456,0.356505977,0.233708722
Gm8213,0.044400113,0,0.543476294,1.340748734,2.880739777,2.835830694
Gm8317,0.009079214,0.218897483,1.154225663,1.983567414,5.57748609,4.902335147
Gm8326,1.181104875,0.614299695,4.83771545,13.53800111,57.23233868,37.29259889
Gm8341,0.410578604,0.33289278,0.738022479,8.006898374,19.2928002,6.635996206
Gm8524,1.982904477,2.394708342,2.620548196,4.312178274,5.985307087,3.399017258
Gm8540,0.612762417,0.54474216,0.196106977,0.236708836,6.504601214,0.365934502
Gm8606,0,0,2.641368206,5.396654978,14.11976159,8.957795543
Gm8615,1.797472195,0.91578339,1.700216569,19.53385147,26.8408483,39.86108983
Gm8775,1.816032483,3.088615235,1.494622565,7.11429872,7.858482782,7.840297911
Gm8806,10.462476,23.84010579,8.634314265,46.08394652,30.95752957,30.79522353
Gm8818,2.599238296,3.44687626,8.558723806,10.66321676,2.481395151,1.643070259
Gm8849,0.097822746,0.035089197,5.328483164,3.925623812,7.856652824,5.064296954
Gm8906,0.060562947,0.082653291,0.028445738,0.064108981,0.01915694,0
Gm8930,68.94243196,52.41822273,20.23169113,25.18109946,6.282157553,1.366254516
Gm8953,0.051483733,1.57128506,78.36039162,3.550756532,0.093287898,0.013217672
Gm8960,0.262141086,0.17950742,6.342878566,19.13871355,42.92063769,40.07258644
Gm9025,3.953257264,1.638037383,0.055812916,0,0.536511977,5.060086849
Gm9043,0,0.011696399,19.15065193,2.818367844,0.139930408,0
Gm9210,0.044400113,0.067510734,0.306377813,2.772318133,8.577736166,2.807954614
Gm9298,9.755460584,10.5758768,12.79251457,28.45885593,23.98505338,16.34196717
Gm9376,0,0.408148482,52.37388304,67.40111362,172.6748878,121.3287602
Gm9570,2.167334906,6.280086671,13.63710929,8.072043323,7.595922024,6.100077437
Gm9703,0.081125661,0.042754758,1.837006569,7.13980257,12.46672517,10.63822417
Gm9726,0.013085131,0.011696399,4.755456378,1.458007102,0.595456302,2.119530499
Gm9817,0,0,0,0,0,0.001166442
Gm9918,0,0.050213058,1.432763833,42.18104779,9.485458684,0.002040333
Gmfg,0,0.333568535,0.151269037,0,4.482929983,17.67784166
Gng7,0.007280602,0,0.015300448,0,0.199839188,1.534521246
Gnpda1,3.492589195,1.833536078,12.23011682,84.17153624,68.87348405,114.7053944
Gnptg,12.7994672,12.83109897,21.78351898,108.7463032,53.63327841,30.10730213
Gnrh1,40.08653088,19.42021685,11.42091391,0,3.633174391,0.500113384
Golga7b,0,0,0.007927412,1.617294009,0.184720293,0
Gpc4,2.853735627,5.094536701,9.449896581,6.657008699,4.916852665,2.864305233
Gpr137c,39.15845744,35.83211226,20.43248234,12.0347127,0.667854315,3.907997015
Gpr3,131.9608826,90.74068542,73.72465767,48.10751357,6.767833203,0.667820005
Gpr4,0,0.012553748,0.224407876,3.612639372,3.051003779,6.51974539
Gpr88,0.045482222,0.047340131,0.382268841,0,0.000642917,0.003306967
Gprin1,0.21122621,0,0.298087294,0,0.029317581,0.000614795
Gpsm1,2.667081366,1.004775676,0.669949814,1.198734773,9.044059408,1.187210041
Gpt2,51.90856855,76.02332791,86.84865225,59.68082139,14.46721337,17.907188
Gpx7,0.007280602,0,13.37967321,2.974745239,0.870145412,4.622255541
Greb1l,0.895984019,1.637052655,1.993580772,8.526356665,32.54884322,9.318006323
Grik3,1.307602957,0.143411092,0.390104624,0.007693855,0.028371739,0.476908442
Gripap1,2.889950018,4.377166168,30.04082446,54.04242218,14.63099576,20.38183193
Grk5,21.7528212,32.71983794,54.84476718,45.87916124,26.6539993,9.486026748
Gsdmc2,30.48713289,25.38514817,25.13894583,3.406956059,13.11094373,0.964371984
Gsta4,7.188120995,1.554367554,18.20750405,10.23327083,11.1962292,377.6037299
Gstt1,7.555651293,5.706978779,4.77903123,0,2.140816416,0.337263118
Gtf2i,10.77170268,18.10143205,32.27316938,51.46275886,9.978284036,44.89262297
H2-DMb1,0,0.056756262,0.042034112,0,0.667868627,1.33196633
H2-DMb2,0,0.141890654,0.057188361,0,0.265650947,0.185853857
H2-Q6,0,1.014592736,77.5719964,133.2517577,1.243605302,0.209934961
H2bc14,0.095812423,0.009459377,0.136371191,0.008722856,0.613699007,0.621306388
H60c,0.425019059,0.13324468,0.036498264,0,0,0.005772595
Hacd2,13.52826966,8.26602795,7.510821603,21.22935717,7.132581036,21.77939101
Hacd3,112.5382476,126.3186896,96.29543776,71.27276612,28.9962749,31.0902088
Hcn3,0.036316856,0.012553748,2.397192422,7.640176313,21.42692054,0.249546325
Hcrt,0,0,1.411315592,9.378814767,48.29001396,0.689441097
Hdac5,0.209362097,0.043686852,4.714873711,4.991604457,6.482357353,6.19131887
Hdac6,20.41394202,6.645879201,53.37511526,65.03281055,33.88934144,26.57802007
Hdhd3,0.561884074,0.430854424,1.176728824,2.167305959,0.088347519,3.034681314
Hectd4,106.9053132,108.1020716,108.2785855,39.53049472,38.99809228,41.221206
Hes7,0.584246736,0.045427857,0.049696764,0,0.006784741,0.004683227
Hesx1,0,0.056244973,49.97413519,10.66373754,8.224947712,17.51725496
Hic2,113.1039424,102.0483823,442.002402,289.6724082,105.4067923,158.3516914
Hip1r,74.11907485,74.20198235,50.484338,10.18504804,3.780734306,2.987382351
Hivep2,13.4868798,19.39773926,6.893940144,5.439456123,2.34287106,1.795623411
Hkdc1,0.020562714,0,0.184797906,10.57647061,30.88807832,30.48080258
Hmga1,24.50460429,24.0617945,10.51230544,0.830154544,4.256777659,12.13162377
Hmga1b,52.273292,53.3493293,28.11650881,1.346665323,7.95695752,17.95260155
Hmgb1-ps7,0.967209686,0.78409089,1.688966377,3.45278653,2.808180655,3.328148282
Hmgb3,22.24680859,22.82437295,120.9618185,155.5189793,54.79283315,36.80433332
Hmox1,1.227590991,0.39454552,11.14980686,2.688757868,3.515938878,21.68039853
Hnrnpa1l2-ps2,3.803119144,8.207550226,12.08024256,20.71768905,26.67365677,20.40890406
Hnrnpul1,38.07661548,48.16739602,43.29731041,51.19750498,90.32601935,103.6838341
Hoxa11os,0,0.009459377,0.001093622,0,0,0.001977746
Hoxa13,4.846287728,5.380564548,6.182785648,0.771657263,0.150474378,0.002368873
Hoxa5,0.3944294,0.309416887,0.00123784,0.004413158,0.242047458,0.024867152
Hoxb13,0,0,0.871250028,0,0.001283809,1.140875755
Hoxb8,0,0.009459377,0.001093622,0,0.054302646,0.004780037
Hoxc4,0.007477583,0,0,0,0.000947738,0.06356887
Hoxc5,0,0.027995201,0,0,0,0
Hoxc6,0.009079214,0.236484423,0.001093622,0.011420991,0,0.070417379
Hoxc8,0,0,0.034592002,0.016413103,0.008589931,0.051930499
Hr,1.802615342,2.46317499,0.479326961,0,0.002198584,4.482834767
Hsp25-ps1,10.08689608,2.827560849,5.410478072,5.253592418,1.224527441,0.122201046
Hspb1,5.837197011,1.662564037,6.885398061,4.39524594,1.286865872,0.167880501
Htr7,7.050262869,4.247683036,3.336451191,0.302295901,0.004787565,0.054326858
Id4,0,3.115224882,8.435648455,0.584737494,0.009553347,0.740605835
Idua,6.077405579,5.892573576,9.761903854,16.23876565,35.58810079,7.18441189
Ier5l,6.824440129,1.343376709,1.489125424,0.071789452,0.372007008,0.066338821
Ifi35,0,0.572946672,41.55598992,50.66177211,27.535974,5.797940412
Ifitm10,0.456731661,1.642171974,0.893519571,1.565875753,2.387582809,0.197457297
Ifngr2,0.328822622,0.470162116,0.932503755,7.225125336,6.810862268,8.043894
Ift80,14.94177524,11.17547993,4.956753264,2.546073832,2.519388471,3.01238185
Igf2bp3,142.5900562,107.2913115,115.6760172,27.0753159,14.85368862,84.01557694
Igfbp6,0,0.083924514,0.003385956,0.311435617,1.777638204,0.188094733
Ighv1-60,0,0.011696399,20.56787061,1.116628852,0.243467593,0
Ihh,0,0,0.085855567,0.215572584,0.567004263,0.540893565
Il13ra1,0.029122406,0.100429981,1.772662085,0,0.060043659,0.00203979
Il17ra,9.306637222,2.584951644,16.21792082,23.46377848,5.853048761,2.388589665
Il17rd,63.59726572,41.19911223,122.3781038,39.7120909,8.364378692,8.32288195
Ina,42.4009198,40.0220133,39.22200685,53.48149227,25.01984318,8.18931945
Inafm2,0.615001161,0.010263647,0.327857454,2.941876399,0.771811084,0.467813472
Inhba,0,0.004970684,0.350028337,0,0.013276581,0.182560878
Inka1,0.406970047,0.553648602,69.65953188,94.56401821,4.686807154,0.096092655
Inpp4b,0.145267425,0.030699355,0.267970917,0.012582945,0.233785735,0.002504684
Ints3,98.35672876,100.5158772,97.50258765,222.7263052,110.8518103,111.1264943
Ints6l,0.482085391,0.343267176,66.52468373,36.86507012,4.56931399,10.5849956
Ip6k1,1.434855414,2.727005807,22.18942125,20.08823099,12.87277304,34.34871636
Ipp,53.61660834,32.8201696,13.80078562,11.58377783,9.752211734,13.95155896
Iqcc,4.724407105,1.649273033,2.628858541,4.694957236,3.997831436,10.87733929
Iqcg,21.72623647,27.33749083,30.60015121,42.23668825,24.45634597,17.42769168
Iqgap2,119.413327,155.5851899,62.83632957,6.895846983,10.06501658,0.595594411
Iqsec1,32.55591755,25.67793278,22.18372782,25.23664411,22.5210246,54.83798085
Irf7,0,0.489596157,3.45742117,0.549900267,1.008429291,0.266230501
Irx5,0.784947516,0.188462953,0.302607003,0.008722856,0.081779986,0.001045594
Isg20,1.916720865,0.320728079,3.055479526,8.607727554,0.831172567,0.476461733
Itga3,4.543313048,0.147949361,2.189445154,6.198362908,17.86207344,67.30328498
Itga5,13.02151983,15.58475368,3.657965856,12.09344686,12.42728829,80.6165944
Jdp2,0.007477583,0,0.01084244,0,0.259641904,0.338843928
Jph1,7.470570826,10.2961174,2.810677354,7.151050741,3.098401885,3.635153786
Jph4,0.013085131,0,0.002949702,0,0.015398029,0.004609486
Junb,0,0.444463159,0.072623932,0,0.172261193,1.806266388
Jund,3.135887306,1.251506783,5.548282109,12.73079217,8.297015472,7.60106716
Kalrn,116.2488696,115.7378047,55.47792942,26.76548143,18.94377925,59.83343322
Kank3,0.007477583,1.450212582,9.329787616,7.593128973,11.16097883,7.121193301
Kank4,0,0.272585174,6.948260674,21.19276211,10.49501698,1.013827835
Kat2b,24.90081296,30.71956877,26.46329166,38.24817459,13.61873716,28.23078648
Katnbl1,142.1784883,127.8843442,74.66214396,38.09390651,23.98422009,31.07761661
Kcne3,0,0,1.739702356,0,0,0.015402872
Kcng1,0.179185918,0,0.066703615,2.848208741,0.521893784,0.001473162
Kcnk1,1.336396154,2.894946377,0,0,0.155487231,0.295526713
Kcnk3,0,0,0,0.004361428,0.094255374,0.094614577
Kcnk4,0,0,0.012123791,1.487692495,9.085084979,0.699746043
Kcnma1,8.682212347,11.74958302,5.797352178,5.624794387,1.654525845,0.012782387
Kcnn2,43.42469484,14.86575103,5.170438589,2.791590141,0.891637812,0.172302462
Kcnrg,1.021837327,2.387571314,4.364294147,1.522547514,0.442142301,1.669970491
Kcnv2,3.870437111,1.441712501,0.554659189,7.721090742,0.167692697,8.555847933
Kctd12,0.027237642,0.522950907,25.62078508,6.774639981,1.557105152,0.00283671
Kctd15,1.025206575,1.228394236,5.579324395,15.0869469,3.117251957,9.070958667
Kdm4b,4.958261717,10.61579531,14.28727667,10.6060449,11.72355947,11.92260262
Kdm4c,0.3661071,1.460147866,99.10928664,117.973178,35.48609081,32.86406023
Kdm4dl,0,0.616171994,56.14144376,10.63616555,2.415237401,0
Kdm7a,421.1631494,474.0172648,395.3783751,159.6611179,94.51155047,15.29044883
Kif3c,6.197681695,13.23711026,78.95508445,69.44282665,25.79303641,1.41269266
Kif4,250.8201063,194.5278742,340.8621889,314.1893075,95.46446019,72.20646071
Klc4,11.45367944,8.181421838,10.81064263,40.23633715,30.24637986,40.23999571
Klf12,2.243221248,0.287602946,1.094461488,0,0.016176216,0.716289145
Klf17,678.361535,1045.722003,892.680353,1038.74966,54.8196205,0.665015761
Klf4,45.5524915,32.68493762,293.5753829,93.13829799,140.620194,101.0506504
Klf7,123.7078016,119.5544364,84.3330125,13.77969282,5.589718228,4.23503839
Klf9,0.328803866,0.610108288,102.2303231,260.1203131,78.69975455,137.21486
Klhl14,0.193129254,0.196932441,0,0,2.74183817,0.010792203
Klhl18,72.63396652,62.10479504,28.60266542,5.236958082,11.22110309,8.82045764
Klhl22,19.80751732,13.54089213,10.54534354,55.30102955,11.40056179,41.16892342
Klhl7,1.767409863,3.065822752,51.46380815,55.10746392,14.67142325,4.830358376
Klhl8,1359.002973,1467.822584,757.440895,110.9275401,8.416501749,2.970721521
Kmt2a,0.074775833,0.332630993,4.089767024,2.074522771,1.122584186,65.48709882
Kng1,0.132454379,0,1.685867186,17.34709224,62.68013266,12.13482272
Kremen1,18.04425883,42.183188,31.72084668,5.180903572,0.964122436,8.230029452
L3mbtl3,35.05725969,34.8971091,6.065101618,26.26160277,12.67459803,10.24890663
Lgals3,71.85688469,29.53250122,32.61946474,0.414211729,7.645290466,42.39327419
Lhfpl3,0.009079214,0.043039764,0,0.005265204,0,0
Lifr,0.662618783,1.663627558,2.222925302,1.19192802,0.555203062,29.3402176
Lin52,8.271725026,19.17421273,8.977713727,60.96981959,14.69477267,12.00352065
Lipf,0,0,0,0,0,0.000707183
Lox,0,0,0.004153711,0,0,0
Lpar6,0,0.071370766,89.44587997,1.732902137,1.083587431,0.096897841
Lpin2,689.7694355,362.7966863,98.08187091,38.03872918,2.895017659,2.627762068
Lrch3,1.163414377,4.595766062,2.664228708,0.014319668,0.30685509,1.112599157
Lrrc15,0,1.113605725,3.624178714,73.66474344,2.296872582,2.35149499
Lrrtm1,0,0.250284706,0.001093622,0,0,0.003037451
Ltbp3,4.870965286,4.261004144,4.158060193,12.18859476,1.566179,0.471749632
Ltk,0,0,1.118189667,0.359010284,0.318009094,0
Ly6e,33.56204134,34.14540556,15.13511444,10.5197888,50.90633793,41.00227072
Lypla2,2.359741696,2.647638005,2.009342053,3.774922341,8.834952813,8.561692439
Lzts2,19.60501227,10.18366682,9.390289221,14.23792078,1.964573591,1.992504334
Mab21l2,21.25893901,19.99440005,2.680057284,0,0.000848875,0.0343653
Maf,0.032916613,0.443766114,1.345012348,0.120209789,0.026464434,0.004758326
Mafb,0,0.286257543,0.130124888,0,3.30160216,0.003775033
Maged1,3.594040335,5.235691588,9.706162326,1.246708049,1.320448296,30.37140902
Majin,0.078513345,0.517901533,0.027182143,1.507538385,4.173965976,2.174781467
Mak,0.111889106,1.4822942,1.749679951,2.555103887,0.232613538,0.060493729
Maml3,1.457522847,0.70218335,0.194860666,0,0.503458058,2.282643363
Man2a1,18.59786904,14.13195175,14.06259968,3.501548758,9.879568267,44.5939603
Maneal,0.041125429,0,2.979464049,13.57407457,3.656835609,1.153509145
Map2k7,6.530352814,4.011846526,9.343472304,35.13835141,24.37348962,20.97117919
Map3k3,0.154346639,0.910985962,155.5564298,116.6126818,45.6754805,41.85766722
Map3k9,0.876111101,2.115211861,0.111338136,0.091477108,6.64481802,3.917146608
Map4k3,5.341230649,7.209220423,11.9804665,24.92998275,33.44916214,48.50513074
Map4k5,393.2939957,260.9106795,154.4191988,130.2358161,48.78817271,22.97444367
Map6d1,1.839920781,2.394157227,0.2053058,8.371779646,2.777175362,0.447770063
Map7d1,15.22270134,3.279335816,1.289533377,3.641240794,1.721877654,7.178948914
Mapk7,0.710736869,1.47312638,4.51344823,12.41667644,6.638246367,8.253950917
Mapkapk2,1.276195215,1.415445427,28.21911055,8.274275627,2.683015648,5.416856269
8-Mar,1.45261115,2.70663322,1.159989483,1.611152376,1.242677658,2.621349171
9-Mar,5.130176042,2.281566223,5.510548179,24.43809263,3.38771626,0.076957765
Mark1,0.037119512,1.012268995,6.972358769,5.92330184,4.909418598,7.449619792
Mars2,1.704496441,7.804628109,36.98209795,83.95627511,17.68712739,13.13864387
Marveld1,0,0,0.97665639,5.357498478,2.326744675,0.927307194
Marveld2,68.61841754,51.61079796,30.49429253,0.284670794,18.7921323,11.93930934
Mast1,0,0.021155776,1.310379194,1.226056063,1.524654111,0.815382595
Mbd3l2,170.7838965,223.573239,214.7802394,176.3598331,7.589414105,0.785253932
Mbd6,20.9466903,22.80273911,29.92894515,9.857360721,6.63564054,11.47459138
Mbnl3,3.477185093,2.072543027,20.23325386,10.00652837,0.93956475,78.94883499
Mcf2,2.04372641,5.410476528,13.86713059,0.830652623,0.934491815,8.813067075
Med16,1.289943478,1.775669071,3.647229782,6.960057096,13.99956944,12.40902848
Meis1,1.411920475,1.31076808,0.909176464,0.046661501,3.226692917,25.80564295
Meis2,1155.261251,1023.448803,192.0611112,14.30680678,25.25716429,3.685677604
Men1,20.91247805,16.22923585,4.503765776,21.2300497,20.32385225,21.86307485
Mettl5os,0,0.228316139,0.712514294,0,0.301580976,0.820839158
Mex3a,5.866045163,6.491302308,3.195964709,8.930211296,3.721685311,10.94498344
Mex3b,1.200207197,1.337827204,6.793660106,10.19277073,10.30953485,3.540564203
Mfsd13a,3.222031237,2.619544133,4.893200319,0.050689671,0.429432193,19.94192385
Mgarp,0,0.042988278,3.645598332,5.359278235,15.71244403,82.88514151
Mgat4b,0.690332851,0.100073406,0.328217059,0.007693855,1.601496096,1.186070679
Milr1,0.516429066,0.172159057,1.801957954,9.125170806,4.955140805,2.471425755
Minpp1,17.36539592,6.976664614,12.25398387,60.06227366,12.74695259,21.52044025
Mir6236,4.125766414,2.613363319,61.73154189,1.181476908,2.340717594,2.830603535
Mir6904,0,0,0,0,0.006737465,0.009081738
Misp3,0.110713454,0.037661243,6.360146479,7.472282779,2.706495732,1.459451948
Mixl1,0.196276966,0,4.426894838,7.619438431,10.78884986,2.701375425
Mknk1,126.7719091,97.64222982,59.65707056,100.8071676,37.84432553,17.77194086
Mkrn2os,9.328483757,5.114646807,12.90699272,31.4376667,10.9432022,0.215020275
Mllt6,0.049401987,0.53746972,3.580678613,17.12198848,21.73790182,23.5225898
Mlxip,116.9036187,108.9325013,93.14299429,131.1627852,8.95193929,19.95613793
Mlxipl,85.94187242,115.9960946,26.73926006,34.68636669,5.969560331,2.383698279
Mmp24,0.85638466,0.638471248,4.448967027,5.222634953,0.131909913,0.030697601
Mn1,144.3081609,122.2927209,83.42319854,19.45496158,3.727543035,1.537691269
Moap1,0,0.031067637,0.007474314,0,0.000848875,0.007243732
Mob3a,18.199582,17.24561294,14.00288636,2.586953828,3.508668383,18.48924907
Mok,13.41212415,6.687212455,3.209410411,0.010835494,16.13467432,13.81668046
Mospd1,82.58846776,112.992919,172.024483,242.066332,129.7867337,91.10134682
Mpdz,107.6323424,99.01775474,99.32007292,38.1618378,2.696632182,4.471935394
Mphosph9,12.30842294,18.14413142,36.53295569,80.9909239,19.03981555,25.76250922
Mpp4,0.241972312,0.66453716,1.446761498,1.375718748,2.580219935,0.944099389
Mpzl1,205.6581272,115.0747329,28.71711585,15.72124671,2.623892556,4.703007962
Mrap,6.45491468,5.271438558,3.211300779,4.950683007,0.509557852,0.563253057
Msi1,0.73490529,0.354927605,0.857586499,0.196436546,1.52050985,1.800132703
Msl2,162.7874018,173.2296882,163.9796836,93.20351244,18.25823546,26.74182165
Mta2,4.712441918,5.043767543,382.8654808,328.1849228,157.7052958,64.52047741
Mtcl1,30.30854776,22.17598286,8.196681082,2.992601812,2.03145033,20.8737567
Mtcp1,0.029122406,0.349234071,0.010053115,0.006361732,0.480621754,2.163449183
Mtmr6,40.62944788,53.15089318,66.66923033,40.6724819,10.56917243,31.07492445
Mtrf1,6.869213754,4.638592991,5.983776773,0,0.789952252,14.19554056
Mxd4,103.2771113,88.67538045,74.51087368,28.12107575,8.419641567,3.966433572
Mxra8,44.13144008,33.93739748,23.85062924,4.230900736,4.704380371,1.558690223
Mybl1,63.81711336,85.23936225,109.6794231,16.98620862,5.757727099,3.2644943
Mybpc1,0.097206024,0,2.53760524,4.857710646,12.4925224,3.935722955
Myc,0.298019478,3.406843317,26.14807384,69.75868555,154.8810129,93.66149445
Myo1a,2.725526366,4.908274754,6.490108047,2.086658728,0.76881927,12.14986812
Myo5a,49.44481082,64.76040758,60.66647979,14.97389595,9.206856713,9.414225817
Nab2,22.40107208,5.841196277,2.561254029,0.053458111,3.311413607,0.541443802
Nacc2,7.843664447,5.526648644,21.46206393,53.69935759,26.95001171,11.55254759
Nadk2,18.43419029,12.79412775,9.245721452,22.49988806,8.250939026,11.3022527
Nadsyn1,4.856019602,2.077636017,0.267041935,0.030474492,2.742978585,5.129855695
Nans,1.363096466,1.406125134,41.92050108,12.77181904,11.39518755,25.15456929
Nbea,22.94338086,33.50296973,15.76716085,7.403291818,1.410085091,0.069912837
Ncf2,6.714725728,3.536243491,0.331003952,0.07150336,3.184798996,13.56007441
Ndrg1,0,0.108530626,14.45936054,8.171165743,1.265408083,204.0301659
Ndufaf6,0.897422949,0.473103424,0.274327977,5.628479615,7.967376575,9.307859362
Neat1,0.375639136,5.227100948,2.508316239,24.59626291,53.22355605,64.29439655
Necap2,5.839538936,3.752450255,55.56661049,19.05940634,12.74205546,65.89716567
Nectin3,175.1475237,106.4087805,84.3077452,59.62947031,9.351854475,13.1028478
Neil3,48.10361933,43.7204037,5.514827381,1.72508811,1.342871527,2.097295241
Neu1,0.007280602,0.539304904,6.817449642,23.22477397,20.01678306,126.0695049
Nexn,592.8822342,658.6004077,574.4572085,107.4398279,23.55584993,4.337916534
Nfatc1,12.43600916,17.64860718,5.288025981,3.556983546,3.868381722,0.350512482
Nfic,73.67759817,47.72404479,20.40253002,0.439169655,0.680566238,5.533927866
Nfix,14.70046273,6.986332201,7.26564961,1.13410362,0.725298114,0.217816653
Nfkb2,13.05852347,9.490518512,7.396365817,1.119039938,0.399023001,1.936180887
Nfkbia,76.30568487,39.80055646,20.22506192,15.80759063,12.26691635,4.135759505
Nhej1,41.93532609,39.05060524,10.38007461,25.90050177,23.52805715,13.01454184
Nicn1,32.65805274,28.98478749,118.3601252,45.54832899,9.369265096,38.60788929
Nipsnap1,67.19907875,47.30123347,18.2817632,62.14189237,22.06317517,35.73226579
Nipsnap2,248.7642447,228.2540233,61.83083156,11.06955713,4.591216842,38.12041564
Nktr,30.54610587,24.30576705,147.1483799,225.5275245,106.8956464,56.70269754
Nkx2-1,0,0,0.176863614,0.006094898,0.001000213,0
Nkx2-4,0,0,0,0,0.002461542,0
Nlrp4c,13.76926051,32.681256,14.20696714,23.09925021,11.97225324,46.60945046
Nlrp9c,482.2197125,568.5064528,263.5757472,5.642832284,2.722405129,0.96176706
Nmral1,1.790296068,1.442918662,3.073083034,19.71641608,7.105413441,18.59341339
Npdc1,2.50442719,0.075322486,0.491538264,14.09469474,7.696927561,2.479086169
Nr0b2,0.23297925,0.319704106,0,0,1.911689952,0
Nr1h3,0,0.33864546,22.35841319,93.65978895,25.90277369,0.341204438
Nr2f1,0,0.115274249,0.033578608,0,0.000950541,0.004416854
Nr2f2,5.530553201,8.114211428,4.990323921,8.213704761,2.820039182,8.09200172
Nrp2,3.078677418,0.076356556,1.052542105,0.012107012,0.370610174,2.739432769
Nrros,0.014561203,0,6.927314307,2.638248836,2.288530461,1.45595524
Nt5c2,71.0304505,102.8697532,43.88252708,27.03091925,10.74200271,48.94791122
Nt5dc3,12.68630988,9.530701285,11.13407864,1.257508758,1.840049045,7.584649625
Ntn3,0.007280602,0.174401335,2.082015284,1.486823886,0.564978215,0.309185524
