gene,dux_0h,dux_12h,dux_24h,dux_36h,dux_48h,dux_72h
Gm49196,0.642372216,0.108168252,0.111542477,0.213830705,0.207856235,0.608066678
Gm49309,1.169420182,0.473043951,0.300978937,0.594459136,0.261905503,1.077938205
Gm49602,3.893691614,1.998033271,2.761174021,2.877112486,2.574035753,1.136016486
Gm49916,1.45053063,0.183212217,0.306265371,0.547208536,0.634152741,0.969034042
Gm49971,2.067651273,0.487947116,0.389391001,0.982141719,0.480896509,0.966571659
Gm50037,2.425755801,0.623258264,0.360828758,0.741873429,0.487656946,1.264120485
Gm50039,4.105711976,3.219521096,1.972882164,1.642259605,1.311258971,1.075496716
Gm50107,15.18285785,5.053082679,7.968354408,8.127058198,9.455902494,11.47365102
Gm50256,1.03666195,0.183212217,0.164753966,0.769269344,0.548489678,0.303658278
Gm50455,10.46131616,2.965218926,4.818134458,5.707355293,5.779210405,8.182613686
Gm5559,3.62913316,3.599489002,3.40319285,1.766842438,1.976063729,2.481635877
Gm5855,1.478926837,1.210865703,0.865538316,0.392490186,0.295743748,0.360216145
Gm6210,1.535132837,1.142762972,0.698105027,0.33802948,0.354455206,0.498950898
Gm6665,0.923650529,0.079452753,0.138803798,0.260337014,0.487656946,0.768326147
Gm6736,1.022048274,0.770434411,0.528045161,0.34928335,0.083786472,0.440997952
Gm7896,5.727351211,4.552042973,3.487483022,4.02522211,2.890650335,2.526156268
Gm8250,1.544200668,0.434117864,0.500801884,0.990153756,1.047375087,1.32338632
Gm8355,50.91546756,36.88926833,22.12829393,13.39569515,16.49208529,14.95774014
Gm9800,242.4427656,181.3333885,157.6864681,118.302195,129.3242652,120.1130628
Gmnn,114.7097221,109.1363065,77.98142268,55.8037995,67.89190845,60.96884652
Gmpr,25.42310341,19.80600547,13.58671812,12.62326887,10.18563021,8.052298209
Gng3,40.98960532,25.2730003,21.57732391,21.21501286,18.09543835,12.73851826
Gng8,6.137612845,3.780459874,4.033965317,2.856460319,2.406509472,2.091909327
Gnmt,8.135231101,3.20046563,5.469371709,5.897080482,4.549255949,2.530673143
Gon7,14.04414625,10.43740663,9.804634011,7.807266979,5.821250525,5.295840181
Gpd1l,64.43111859,42.70155191,43.04483327,44.92196171,32.74103611,21.54511981
Gpi1,1763.421801,1473.98591,1047.150171,731.6536118,709.1450465,842.8183867
Gpr162,4.480716908,4.068268696,2.782425499,2.861105836,1.297090913,1.150862998
Gpr4,5.624762223,4.331984474,3.494675162,3.148204298,1.518584954,1.300241548
Gpt,4.987094764,4.681397903,3.255029972,2.789715332,3.443977002,2.647673723
Gpx2,25.1763187,24.62943954,19.91057997,10.93614262,13.65949236,8.6071655
Gpx3,36.59822304,18.92374301,25.49956272,23.8596697,25.10973066,30.54247982
Gramd2,7.120238175,5.384447654,3.757806036,3.986712631,2.360487962,2.418036013
Grb14,4.70999441,2.850395055,3.383097381,3.245106726,1.956071158,2.476305396
Grk5,10.54760731,9.734061806,9.1229499,7.189487375,4.561447628,2.55544427
Gstk1,6.845357593,5.406681484,5.321793275,4.307183915,3.528628448,2.460803175
Gstm3,7.475654902,3.396615184,5.599187045,4.126148922,1.992138171,1.911858447
Gstm7,3.186532366,2.214015407,1.806650841,1.871591948,1.410278223,0.904103801
Gstp3,6.500234445,4.227726016,3.955330801,3.198880879,2.817796198,2.460000277
Gstt1,8.089265228,3.939006952,4.785999744,8.07906641,4.428342281,2.160755688
Gstt3,7.271070254,6.341075784,5.759565781,5.018507797,5.172078052,3.389851025
Guca1b,7.113537954,6.154915518,4.493277533,2.694814923,2.524616484,2.603198449
Gucy1b1,3.615566903,2.251608769,3.158999091,2.485526724,1.1484659,0.989029888
H19,36.1680912,19.85029745,18.44332725,17.26263279,12.95107546,10.86412738
H1f2,18.96844048,4.9609323,9.95115552,8.999632171,9.367897872,13.24107027
H2aj,225.1132271,68.40779016,108.6086682,162.9758786,179.6459345,149.1272048
H2aw,3.472627393,0.584221716,0.591869654,0.811628034,0.724403921,0.695649967
H2bc21,20.41095381,7.714858496,9.495700039,9.66687714,7.724239876,5.057192393
H2bu2,27.97932429,3.698647094,13.42756313,15.17071246,9.212393977,4.681011534
H3c15,4.917955123,0.934860091,2.788283752,2.352788223,1.692562846,1.027126023
Haao,1.229568632,1.092669869,1.02884957,0.819469696,0.514713398,0.193219693
Habp2,1.071261329,0.738089793,0.894198421,0.423060433,0.354455206,0.19178681
Hes6,30.27526213,18.53977224,19.22533358,15.30384621,13.01413144,11.6046384
Hey1,5.742590539,4.683838677,3.59427725,2.406673902,1.394682696,0.908353611
Hey2,2.130983607,1.804957602,1.824359342,1.630390302,0.803230009,0.800729148
Hid1,12.26524584,5.524762588,7.683020909,9.250694891,5.437724724,5.249542395
Hif3a,19.38983788,11.83099406,8.389091343,7.477231733,3.444555238,4.942207913
Hivep3,3.059553043,1.948178553,2.64838394,2.934672714,1.590311456,0.993368292
Hmgcr,463.2479301,252.1737616,216.7229342,172.3483085,126.9222846,115.962899
Hmgcs1,396.8144937,171.713533,133.4028467,103.4295235,85.18391598,84.29513037
Hmgcs2,1.37777068,0.809879773,0.303673215,0.34928335,0.117656999,0.082737743
Hpca,8.379690766,7.344203663,5.156922927,5.561581629,2.837667959,2.327894004
Hpcal1,71.33332146,25.01988267,32.76950137,44.83194024,44.79708746,48.36372228
Hpcal4,7.415758965,3.294395234,4.236898784,3.548153421,1.439813697,1.686576525
Hpn,33.54622449,12.99599728,20.39474728,26.80083578,18.12034112,14.60486771
Hprt,174.9759071,161.0653295,134.1353639,92.69531449,101.5398535,83.08566691
Hpse,6.206110241,6.179659234,5.120633723,4.138539928,2.622150407,3.701493582
Hr,20.06495667,10.87303056,10.95608302,10.88782654,7.658289406,8.207811807
Hrc,6.742730948,3.422397173,4.11752564,2.875980432,1.990152169,1.964812708
Hs3st6,2.352678747,1.450608826,0.865538316,0.609716039,0.174025427,0.412648808
Hspa2,9.555495342,5.832543287,8.567205207,8.548187846,4.372670511,3.220969996
Hspa8,2422.932015,1784.744902,981.3218083,635.6847793,707.3347105,758.3319705
Htr3a,1.821274777,1.14348546,1.114467745,0.838443828,0.422185051,0.108332241
Hydin,22.00187311,16.14332707,14.39857523,11.61719006,7.32851649,7.028852675
Icam5,13.74206107,4.506074596,5.986002072,5.785507466,2.258794938,2.725451451
Icosl,17.79802981,14.85151507,10.96930075,9.863677078,5.504964367,5.600566896
Idi1,74.84848709,51.19882746,34.20926196,29.09260558,22.99003449,22.43957281
Ifitm1,48.66680843,39.68994609,17.01467891,7.787383228,9.039988336,7.558065294
Igfbp2,1363.826155,905.856132,1082.386734,721.4729949,544.0885073,379.4093099
Igfbp4,28.90547843,16.17641848,9.908900449,8.331397827,4.634781704,3.259671564
Igfbp5,1.342604755,1.189726258,0.637171935,0.275556609,0.239425637,0.135215842
Impdh1,81.12518611,72.88260129,76.69185106,58.82675706,38.67964227,33.44162079
Insig1,536.1094178,199.1916895,234.8384842,232.7701224,203.2642589,170.6714552
Ip6k2,68.17635752,27.84824763,43.86204738,55.46478144,64.56344443,59.24260448
Ipo13,41.26010095,38.365652,38.09487562,37.77869023,21.59443836,16.80942745
Iqca,5.120939272,2.494737184,2.426024891,2.209935897,1.342921783,0.979502654
Irf6,27.90593512,18.86343625,21.54485818,21.81413962,13.70428553,8.318514602
Irx3,2.767469218,0.749002238,1.733526092,2.229851551,1.06533166,0.583829729
Isyna1,264.700468,185.2641681,150.0175332,114.7799316,114.0661259,130.1296067
Itga2b,7.315644225,3.980716344,4.541885854,5.17505023,3.396070152,2.987369998
Itgae,5.487460406,2.8859267,3.357081217,3.330875084,2.134626013,2.097851372
Itgal,18.23906729,16.21801155,12.77282328,12.71606691,7.349296392,6.292683777
Itpa,70.54596942,66.85857374,48.57285898,37.68192611,42.50378734,35.23119454
Itpripl1,8.115552548,6.390439032,5.367723884,5.834509071,3.665747785,2.024200152
Jag1,11.26707293,6.449509675,7.176970483,8.138969281,4.409301558,4.29637253
Jph4,6.129322515,5.727995232,3.231259919,3.24540967,1.07665415,0.855723689
Jsrp1,4.073607858,2.024133983,1.619530904,1.148837422,0.332067695,0.579761932
Kank3,72.69558748,70.36723711,49.92119648,28.57350547,18.39466069,19.84437929
Kansl3,110.4755469,58.24261066,72.48418517,97.99215516,91.87634929,98.80431653
Kcnab3,10.69684718,7.662822738,6.25120353,7.180328785,4.803003052,3.497734735
Kcnd1,29.73339871,23.36454843,19.21194146,18.80689119,12.40238637,11.65463537
Kcnn3,2.081053487,1.611784129,1.771761033,1.246954292,0.426833322,0.273991395
Kctd13,41.65590489,21.27375973,31.73564133,41.02220204,29.44572677,24.90595808
Khdc3,6.226884346,3.593173592,3.131019346,1.129697828,1.480834258,0.881556979
Khk,11.64418862,9.894001728,8.864565423,9.520771602,6.985216297,4.067630381
Khnyn,58.08071523,46.1969387,37.50307358,36.76652475,25.24018698,31.76895729
Kif19a,10.59472675,5.246324726,5.227792171,4.672752666,2.978305514,2.389527237
Klhdc8b,8.134125862,4.547390518,5.298890821,7.193612306,4.924361673,3.070652037
Klhl11,54.91487592,32.3579859,48.17085818,43.49906452,23.07243971,23.93670776
Klhl15,12.53391705,6.293366505,8.403870087,10.85205997,9.457613504,11.84984179
Klk1,12.03305793,7.427697441,11.38963341,8.101501126,4.795335584,2.016789008
Kremen2,5.797881648,4.388603951,4.838782466,3.706940184,1.671895594,2.096529484
Krt19,43.19660736,41.48904309,13.2221869,6.149975262,4.356378388,8.056023699
Krt79,1.413001017,0.276703514,0.532055831,1.160048173,0.485390076,0.139334588
Lactb,25.79690188,17.86810923,16.38509229,13.04569741,12.64513456,11.30799854
Lag3,6.125705174,3.54501593,3.224782342,3.043605735,1.692562846,2.043966382
Lbh,6.367572,3.826075447,4.614805109,3.41346503,1.507216772,1.155011803
Lhpp,20.43983852,17.35878844,16.99399441,16.22105661,10.68495664,5.666990095
Lin7b,4.142926085,2.291466264,2.729368651,2.83106144,1.696427866,1.552240336
Lmcd1,2.814068585,1.106347754,1.386098707,1.056140363,0.392931112,0.443730478
Loxl2,29.70514076,22.77487874,16.5957666,13.13810902,7.567118549,6.937901657
Lpcat2,7.50076979,3.880578385,5.907227891,6.22591248,3.394033686,3.403961655
Lrrc70,3.45003565,0.848956253,0.581483878,1.331684791,0.914136223,2.072631073
Lrrc73,2.310031412,1.379724059,1.698781608,1.321248319,1.090068657,0.578328728
Lrtm2,2.156002737,0.841664502,0.532055831,0.500813274,0.237186993,0.081369622
Lss,196.7495598,92.15831992,84.32043655,115.5676942,89.93448933,103.2590993
Ly6a,1.922616254,1.135693968,0.89810946,0.617814825,0.473985354,0.547345334
Ly6h,4.480334939,4.255382758,2.82544617,2.467304314,1.979118665,1.871766865
Lynx1,3.67879219,1.067609219,2.907518258,2.716929359,1.236699699,0.772377148
Lypd2,2.052466976,1.328724966,0.691486252,0.714680829,0.298059211,0.275341017
Lypd3,2.035775664,1.154511355,0.616259608,0.811628034,0.171709407,0.108332241
Lzts3,17.39151724,15.61281179,15.53796162,13.77650978,9.881925027,6.57019744
Mafa,15.68710272,10.57489505,15.58110177,11.18445239,5.149363815,2.874599983
Mag,2.908422723,0.720289814,1.743048642,1.03275795,0.598099294,0.496324254
Mall,3.363513203,1.314930343,1.886790748,1.85244964,1.026627257,1.045621862
Man2b1,112.4025752,54.07676457,80.27017347,110.7033022,95.0854219,111.6310343
Manf,190.3031596,106.4329322,106.629571,106.0193161,101.9701528,91.72539131
Map2k1,172.8927096,151.9935231,112.9754926,84.31874483,81.89340936,88.65007251
Map4k2,23.06117638,16.61215963,12.73054142,15.96970141,9.1953024,11.34600333
Map6,21.74378631,15.57682296,10.51225554,7.744560288,4.11469044,4.799890142
Map7d1,73.13421742,46.06664712,45.0548737,39.09314806,29.22489071,29.75486898
Mapk15,12.91003387,9.054245047,5.402946411,5.083282965,3.608104454,3.620886762
Mapre3,13.29457217,6.5371909,12.05243411,12.23516298,12.08694202,11.18456913
Mbp,10.02361263,4.141847613,8.363846369,9.167782808,5.939551588,4.549954391
Mcam,62.69831917,51.6817588,45.19364867,42.13679456,30.50577278,25.48602762
Mcm6,705.0100859,562.123519,457.3405749,354.0975666,408.0211386,397.8292507
Mdfi,36.81083499,30.52256725,23.50431685,22.90198518,19.01430955,14.88437367
Mdh2,316.418773,306.4000401,198.9177314,165.5205186,157.2075913,136.1533549
Med31,23.3744025,18.195771,17.86559784,13.83892714,13.4275643,11.01262544
Meioc,45.07548301,18.86512047,33.09030455,28.84035428,16.52194803,13.06709247
Metrnl,3.572732928,1.772998933,2.544732796,2.724802812,1.818823494,1.055188656
Mfap5,4.079808371,3.934993385,2.291778352,1.553497838,1.575166403,0.970313742
Mgarp,22.78657657,18.9248866,12.68662988,6.100806613,3.553125682,2.38736717
Mical2,4.038476371,1.787034231,2.33990363,2.655414232,1.43751962,1.706870988
Micall2,14.90117321,4.217277321,5.768880779,5.045345583,3.050642049,4.245812536
Mindy4,2.513980063,2.282266673,1.337803326,1.269837671,0.794625939,0.79512278
Mmp2,40.67136068,15.84534662,24.06433491,29.11828295,18.65803276,19.19612713
Mob1b,53.32652769,22.33951383,26.161687,36.33123808,31.17814826,29.42081783
Mospd3,33.11723875,28.90614545,17.49739679,13.82330124,12.62831377,12.10950449
Mpz,1.524180221,0.713087651,0.555392111,0.718601822,0.507866305,0.357563821
Mrpl18,63.58517848,56.88361916,36.83202741,28.18089558,34.80804846,29.25257566
Mrps12,67.71962908,63.00716721,36.44381191,33.95378245,29.25222395,28.71644844
Ms4a15,1.074643082,0.727628761,1.000526696,0.741873429,0.478587242,0.167661056
Msmo1,220.0588065,140.0260674,146.1316744,144.9922485,125.6973506,96.37367868
Msrb1,47.78983166,39.26216784,32.06941003,20.96900054,20.30370106,16.72847783
Mst1r,3.320542594,1.067609219,1.444101839,1.91334058,0.794625939,0.719851281
Msx2,4.38354742,1.249724569,2.413219012,2.74802305,1.58879795,1.077938205
Mt1,702.2280878,624.0138858,473.2309438,365.3279013,468.1970356,347.653004
Mt4,2.517532448,2.215991954,0.619109559,0.604910175,0.379254385,0.362958776
Mthfsl,2.052917207,2.03733855,1.664003462,1.746765345,1.222669865,0.550144261
Muc2,3.215105905,1.722948153,0.474986644,0.500813274,0.332067695,0.306421289
Muc3,0.96270373,0.662943054,0.277633322,0.104932186,0.149227539,0.054447137
Mxd4,21.06245886,7.437683616,9.636806986,8.612907841,6.782431545,2.949043914
Mxra7,42.70170803,17.16447728,23.91988627,32.39052813,27.15257247,22.29329884
Mxra8,13.54614493,8.287911883,10.41316456,12.66330881,9.479543628,5.150544566
Mybpc2,4.143448421,2.215991954,2.484233538,2.698600662,1.666977083,1.130530839
Myh14,45.70009026,32.18509699,32.05905951,28.21856787,17.23897347,13.35775946
Myh3,8.888649804,6.390913587,5.624241454,4.324670171,2.421563815,2.497350993
Myo1g,17.74928894,14.21189512,7.622544543,3.782263768,3.711632469,3.552571903
Myod1,1.261137298,0.1868494,0.359353868,0.582601981,0.205616454,0.273991395
Myoz3,1.629875795,1.106347754,1.366354481,1.28087507,0.600509285,0.414121689
Myzap,3.298069103,1.633207413,1.609610558,1.568286873,0.62287564,0.528663711
Naa20,66.02483712,52.34324324,50.32773674,38.51971275,36.66485519,29.7966447
Ncan,13.2836827,5.187126907,5.581114727,5.586565715,2.371509137,1.428045169
Nccrp1,9.938774197,5.068602019,5.883084939,3.964693674,2.759876161,2.15974534
Ndrg2,66.83689771,47.00830838,38.80492161,28.6055241,22.98314375,21.83508301
Ndufa4l2,45.15995019,27.48083656,13.15610204,1.909106775,0.99976334,1.495852165
Ndufv3,77.98975696,74.64894189,68.02521247,55.2202345,48.47511734,35.20541265
Nectin4,24.92470018,8.997477978,10.29548147,10.71501334,8.008628565,5.934300476
Nkd1,4.871518241,2.325111029,3.615698734,4.608145256,1.477765989,2.072440413
Nlgn3,2.169683726,1.654816058,0.58252497,0.667518046,0.521590824,0.364287878
Nnat,73.22257466,36.4258039,26.47873106,23.42884857,18.51092122,19.04215839
Nos2,0.912996578,0.670304678,0.302258468,0.632987646,0.054447137,0.054447137
Nppc,3.396288396,1.315727885,3.091196915,3.241239964,2.720514067,1.70591414
Npw,3.56239157,1.69802549,1.593694506,1.602626259,1.002177867,0.884125065
Nr2f6,22.75036214,18.99463697,18.40583886,16.53425606,13.61889937,9.39106786
Nrgn,7.752620667,5.523939599,5.321793275,5.325402619,3.273900265,1.875171022
Nrsn2,2.865338904,2.668433176,1.832399284,1.013284056,0.731463945,0.574319964
Nsg2,2.124238149,0.666583532,1.113474403,1.203879216,0.695161881,0.529924185
Nsun7,2.060115146,1.722224498,1.055220597,1.444234278,0.426833322,0.801945117
Nt5dc2,147.3649124,115.8557786,102.8096562,98.89624645,71.97883165,45.59012337
Nxnl1,3.316416018,2.264153845,1.978701723,2.089123519,0.634152741,0.532671928
Nxnl2,2.788681677,1.210865703,1.34465583,0.862122204,0.305008177,0.273991395
Nxph4,19.61577594,16.50867314,10.99154563,5.118001631,3.129735362,3.480188765
Oas1a,6.119948424,5.618124989,3.271618489,2.095776333,1.696427866,1.686576525
Oas1b,1.429883685,0.824148978,1.118945038,1.277456674,0.505591956,0.22418704
Oas1d,1.163168544,0.720289814,0.743484656,0.53196403,0.234919269,0.19178681
Oas1g,5.399522999,4.300959297,3.37933425,2.239729395,2.089180195,1.401278119
Oat,99.28846063,76.03027826,76.65303692,61.57538403,53.16642327,37.53548787
Oaz1,507.7040155,448.1663756,334.3292396,271.7246026,263.2618867,229.1608204
Oaz2,103.9603011,64.76364531,56.12542315,43.36597837,36.72634363,31.85675218
Olfm1,15.86134831,9.752516577,12.9668895,15.72578532,8.091206611,6.771441396
Ooep,159.180466,147.0403125,105.4927722,85.81228449,97.48428614,74.7367733
Osbpl5,4.341927938,2.975119947,2.477259013,2.613637398,1.942743851,1.881172859
Ost4,76.82534758,59.39969709,48.87201643,39.34893373,48.24956541,37.65304232
Ovol2,8.478472722,4.761055232,4.68834954,4.599660199,3.996382113,2.315181982
P4ha1,189.7995855,128.3135009,105.8002787,54.1332653,38.5859988,38.09815976
Padi3,11.55944318,3.255099622,5.859952244,5.065313352,2.335132228,2.26184503
Pafah1b3,39.8506821,37.37510028,22.82274793,13.09000918,13.26165799,12.36447664
Pak1,45.75080895,31.26236164,31.10399684,29.85740718,22.69617675,17.89897477
Pank3,114.4938192,59.2210705,109.7449217,110.4602639,92.16185047,81.93817064
Papln,4.001825986,1.271234537,1.703955712,2.213552359,0.794625939,0.661982983
Paqr6,5.505472019,2.231538821,1.976091031,1.929893431,0.907457039,0.61344363
Pcbd1,8.148364309,4.13625731,4.865457309,4.845011489,5.198655596,4.647380697
Pclaf,103.9286144,75.49204053,58.737802,41.42572475,47.36723669,34.09724479
Pcp4l1,3.867392554,1.238950847,2.926187429,2.675805418,0.99724299,0.497535439
Pcsk1n,65.51528671,31.54493919,38.08204121,46.81827906,41.2891664,28.01588943
Pcsk9,4.067913222,1.98782626,1.304241927,1.087449646,0.708358109,0.572915183
Pde1b,13.19771806,12.24945414,12.00861324,10.8632677,7.372766602,5.447742369
Pdgfrb,14.19032467,11.01385264,11.300478,10.65909943,6.864636508,8.227331138
Pdia6,797.6283433,500.0059958,466.5974644,387.7280367,398.8233497,407.7425318
Pdxp,47.94436032,19.38754964,23.49422496,25.52369768,23.3590949,24.72135326
Peli3,2.666540777,2.275055335,1.976091031,1.80942496,1.155498995,0.660523687
Pet100,9.312106301,8.570246289,6.010648284,4.81624103,5.640200202,5.128122674
Pfkl,490.2804214,415.1530223,321.7966607,126.9841168,106.6894981,143.9746358
Pgam1,696.3638712,606.2904648,406.6124231,229.5277919,243.2876868,251.2015747
Pgam2,7.047763728,2.982924824,2.51577783,2.085785194,1.466307827,1.399961527
Pgk1,2154.274501,2032.243533,1427.514037,487.5882314,448.8263751,412.1462267
Pgm1,95.30109468,88.50098623,58.38875367,34.79529466,30.09339802,26.80012334
Pgm2l1,24.13466099,21.58543672,20.43538689,18.04181625,8.937183955,7.935196378
Phactr3,5.762621835,2.253363616,2.896646574,4.029737145,1.629355528,1.218050652
Phldb1,37.12035558,30.14246186,25.72547069,26.6308777,17.33612494,21.33868929
Phldb3,6.785538634,4.407982352,4.907880621,6.213793971,3.064756543,2.334231097
Phox2a,13.1939312,7.924455965,7.635917865,6.698135969,4.800218768,4.717481898
Pik3cd,28.7914246,21.96190678,21.21976339,22.40402032,12.47793338,9.693091397
Pik3r5,3.861574619,2.71767223,2.312786,2.192612234,0.776299491,0.970313742
Pim2,51.32279069,27.87460176,29.48506501,26.05108755,21.89904258,17.5088251
Pimreg,66.56263863,46.93991641,43.98275401,37.33590388,30.37257971,22.62191894
Pip5kl1,3.096852309,2.185490324,3.029342127,1.833264599,1.624563832,0.776443255
Pitx3,1.786138384,0.684351449,1.115956944,1.110832059,0.422185051,0.166257073
Pla1a,4.158271506,2.287688467,3.25827309,4.057004682,3.109416945,1.40975407
Pla2g10,14.23766563,13.65637379,9.682825439,7.93772167,7.633761976,4.572843667
Pla2g1b,73.62694244,59.93710036,49.46195317,42.79660684,38.0984007,27.01264792
Pla2g2f,0.786830711,0.079452753,0.330830374,0.178664185,0.086065973,0.136622848
Plac8,24.11098377,17.77774393,14.57008039,10.67916253,9.977409318,5.446744537
Platr26,7.118183617,6.681966157,3.825270425,2.495841806,2.698713258,2.817420913
Platr5,2.851687502,1.816487357,1.143200538,0.605873588,0.332067695,0.331867001
Plch2,3.593152027,1.33252434,1.437933064,1.838845038,1.013446833,0.855723689
Pld4,2.305695338,0.455493435,0.862787977,1.37160127,0.636452471,0.470659176
Pld6,22.3645004,10.13570901,13.27375132,17.15743615,17.81740293,19.50771923
Plek2,7.64273348,7.109483334,4.90612252,3.163457395,3.466271043,2.996200097
Plekho2,15.23452566,9.985731219,10.15223418,9.134678907,5.258974444,7.475568668
Plet1,14.93979784,14.59795661,12.82546648,9.417717098,5.860037596,7.435109644
Plin5,3.53571229,2.587308655,3.385588723,2.601467955,1.577297757,1.000151393
Plk2,65.06154719,23.6380961,51.79645605,51.86115788,52.69796863,60.20857304
Plk5,15.314237,5.704052713,6.582612157,7.505806639,3.975194276,2.810125612
Plvap,10.30423545,4.182564318,5.382342771,7.581690136,6.650002404,4.337310735
Pmvk,73.08100208,64.02689468,44.87069727,34.83851608,35.96818381,34.90075143
Pnma3,1.237508732,0.211884792,0.27510131,0.322052997,0.180796941,0.220103293
Pnma5,21.57474641,11.21117852,12.56642651,10.06099927,6.98436652,7.457712729
Pnoc,1.274980193,0.799146835,0.583989222,0.298884881,0.054447137,0.109660228
Pnpla3,6.728442907,5.444507626,4.166126765,3.85681372,2.34701834,2.11888767
Pnrc2,57.27141596,29.31974813,28.17359375,34.49542264,32.44202818,31.45482439
Polh,51.76920221,37.88394437,39.66308462,36.55529944,25.91226392,23.11477425
Polr1d,135.2514996,117.7847267,89.88368169,64.22912353,80.3294772,75.82658163
Polr2f,147.6896085,137.2851775,105.1037885,82.08252004,92.64566198,88.27551042
Polr2l,54.91271709,43.16733354,42.90242568,34.06437113,31.74596637,25.16877617
Pomp,160.106593,154.4510154,107.6057432,71.43303405,84.43995148,71.3305955
Pou4f3,2.285693218,0.555512728,1.147261683,0.892910432,0.546234207,0.275341017
Ppdpf,41.0000694,40.66787224,26.49445621,21.60850077,25.89093415,19.25580954
Ppef2,6.999754566,4.617454609,2.817238718,3.012522444,2.181330188,1.700214075
Ppme1,83.56859104,72.25512785,48.54444367,35.00402974,36.71031858,36.29870321
Ppp1r14a,9.616204132,8.516139706,6.912543229,4.418333032,5.729968808,6.000789259
Ppp1r16a,27.75162593,27.53077292,17.12698877,14.35520637,14.64487969,14.87816544
Ppp1r1b,7.060279746,2.596692978,4.323499784,5.234877236,2.890650335,1.276118256
Ppp1r35,55.16014892,43.04913875,37.68484281,24.73672633,26.30039226,24.28107755
Ppp1r36,3.240044545,1.482449882,1.502560119,2.868803419,1.947502247,1.406405363
Pramef12,58.38404108,53.86262925,42.92367506,33.71484112,31.86749356,22.69040371
Prdx1,979.3811437,944.4847347,762.9935623,521.1399609,559.6202422,429.5510346
Prdx5,89.89690969,75.248597,70.8181932,57.78015489,47.72933752,35.71978571
Prelid3a,2.409048336,1.664680114,1.115956944,1.350803297,0.837236753,0.609441953
Prkd2,20.15412325,11.49440541,9.922346636,10.2115213,7.321046592,7.264449023
Prmt2,17.06049841,15.87324339,14.322706,9.959571484,8.727094325,6.882479695
Prom2,5.373908553,1.644494385,2.849928057,4.347396945,1.552476511,0.881556979
Proser2,13.87778857,11.04796646,7.521064827,7.663554242,4.645106497,4.213339849
Prr19,1.652286399,1.031471423,0.866922968,0.609716039,0.356636472,0.108332241
Prr36,4.25903385,3.834606397,3.259140965,2.958498827,1.895255776,1.526252095
Prr7,8.673425959,6.664721685,4.840385246,6.646312608,4.097262138,3.570990847
Prss56,1.574432562,0.695263511,0.474986644,0.574444842,0.36137051,0.298172792
Prtn3,6.478608937,1.766359504,1.304241927,1.272322683,0.541799874,0.387192991
Psma8,10.55530982,8.383201986,10.48705879,9.685310886,8.8899382,4.555694051
Psmb9,12.69345127,9.971567569,10.6364779,9.345759382,4.293878489,3.713718403
Psmd2,587.9090242,585.0848964,428.9081857,308.6874713,332.2685849,314.3040347
Psme2,44.41874738,40.54868611,32.51518969,22.96555362,31.11731241,27.04557962
Ptgs1,5.208880026,4.33945708,2.543312855,3.619139417,0.902609988,1.080841304
Ptk2b,33.87287577,23.18316358,20.64187568,18.75337013,16.35789326,18.05126544
Ptma,5756.488094,4527.916947,3602.059097,2861.016086,3220.975151,3022.094444
Ptms,281.0093663,142.4040239,171.7854192,215.7188839,202.8838874,197.9369311
Ptp4a3,113.8861986,49.71385625,78.43225168,81.10438547,56.99354435,51.86626138
Ptpn13,60.55294027,29.77660828,37.79199213,38.65446492,22.40933718,17.03748781
Ptpn6,25.60907543,20.98507114,10.04667046,6.242793167,6.473359572,5.240575849
Ptpru,24.02424354,10.07900533,12.45075985,20.12531409,9.450934048,8.449914393
Pygl,22.52923794,18.24043117,16.98387438,11.58489762,6.444455953,6.332824876
Pygm,21.08965776,8.828318171,11.12538916,12.05067401,6.365230464,8.721163399
Pyy,1.081988928,0.365545651,0.137513645,0.33802948,0.113075833,0.081369622
Rab25,13.6247026,8.168315914,6.393387809,5.114570892,5.696353443,2.55544427
Rab27a,17.54671758,15.78549629,12.04104674,8.994567177,9.781998677,6.470716637
Rab3a,13.95271921,4.934938455,8.08643742,11.46902513,8.479781212,7.329276683
Rab3d,18.72555965,9.657874971,11.33289109,11.32068152,6.491620174,5.566186792
Rabep2,19.16777894,15.19658706,10.07746006,8.813045905,6.523337038,8.787142592
Rac2,2.613272522,1.869910512,1.614489994,1.206682509,0.697389435,0.496324254
Rac3,9.364199719,6.710719808,5.670575742,5.886977339,4.14186233,3.716518399
Radx,2.144525511,2.101404681,1.758161436,1.079023742,0.90483913,0.578328728
Ralb,141.6622836,76.98915134,72.58881934,65.16737499,62.0349943,58.65570854
Ramp3,16.59514493,9.973352211,9.952956302,8.114941009,6.358921979,5.399618882
Rasa4,35.8189594,21.35273587,21.41429901,20.07814598,14.27973222,12.19140176
Rasl11b,15.88331416,5.790192327,11.04699833,10.10243932,5.838213921,5.703767005
Rassf7,56.25856637,32.99811924,28.69157399,23.49122278,20.62218892,18.92311877
Rbm14,92.03294568,82.303901,79.23566118,57.70271395,35.72507965,37.35264821
Rbp7,1.923657671,1.286019457,0.858905891,0.710720401,0.695161881,0.3519928
Rc3h2,76.86594599,41.57186208,54.62138933,65.07185037,59.14832602,75.57283778
Rcn3,114.1527952,58.93443385,63.61836844,69.98653828,49.98859503,42.38092172
Rcsd1,3.361154805,2.330541594,3.122105946,3.043437887,2.806581238,1.079759157
