gene,length,logFC,logCPM,F,PValue,FDR,comp,study,tagComp
mt-Nd3,348,4.038096658,4.762022126,700.5286,8.27E-22,7.33E-20,0_vs_24,DuxOE,0_vs_24_DuxOE
Robo1,16511,1.678727818,6.835865882,691.3804067,9.92E-22,8.76E-20,0_vs_24,DuxOE,0_vs_24_DuxOE
Ddr2,9264,6.853609091,3.853994122,690.3975919,1.01E-21,8.89E-20,0_vs_24,DuxOE,0_vs_24_DuxOE
Olfr376,3342,9.196156201,3.306243535,689.0313792,1.04E-21,9.06E-20,0_vs_24,DuxOE,0_vs_24_DuxOE
C1d,3995,1.939255159,5.832842144,685.2964892,1.12E-21,9.72E-20,0_vs_24,DuxOE,0_vs_24_DuxOE
Hspa8,4301,-1.360814155,10.74581701,683.1398266,1.17E-21,1.01E-19,0_vs_24,DuxOE,0_vs_24_DuxOE
Tsen2,6715,2.050999098,5.683637725,668.3882712,1.59E-21,1.36E-19,0_vs_24,DuxOE,0_vs_24_DuxOE
Antxr1,9537,4.29251323,4.0050081,664.9894658,1.70E-21,1.46E-19,0_vs_24,DuxOE,0_vs_24_DuxOE
Echdc3,2685,4.309249455,3.784483306,662.3565477,1.80E-21,1.53E-19,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm13694,2493,9.136886352,3.247805622,660.1369856,1.88E-21,1.60E-19,0_vs_24,DuxOE,0_vs_24_DuxOE
B020004J07Rik,1976,9.103279285,3.214213907,652.1642598,2.23E-21,1.88E-19,0_vs_24,DuxOE,0_vs_24_DuxOE
Tacr3,3762,9.091046038,3.20196437,635.814144,3.17E-21,2.66E-19,0_vs_24,DuxOE,0_vs_24_DuxOE
Spopfm3,1593,9.082938091,3.194684818,630.7131669,3.54E-21,2.97E-19,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm40910,663,11.46731396,3.264645815,682.9141282,3.71E-21,3.09E-19,0_vs_24,DuxOE,0_vs_24_DuxOE
Cab39,7077,1.373079544,7.966414399,619.4007807,4.55E-21,3.76E-19,0_vs_24,DuxOE,0_vs_24_DuxOE
Zfand2a,3407,2.487254723,4.703214251,605.5793343,6.22E-21,5.11E-19,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm21731,886,8.22889733,3.188653001,604.6024006,6.36E-21,5.21E-19,0_vs_24,DuxOE,0_vs_24_DuxOE
Zfp560,5096,3.891237705,4.058151291,604.0137568,6.44E-21,5.26E-19,0_vs_24,DuxOE,0_vs_24_DuxOE
Tdpoz3,1098,11.52135433,3.317383645,654.8074502,6.51E-21,5.29E-19,0_vs_24,DuxOE,0_vs_24_DuxOE
Cand1,8357,1.331594937,8.552733443,601.6593116,6.80E-21,5.50E-19,0_vs_24,DuxOE,0_vs_24_DuxOE
Tdpoz5,1023,11.39353818,3.191419335,648.7809783,7.37E-21,5.89E-19,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm12617,381,7.365890978,3.244481377,597.5623041,7.47E-21,5.95E-19,0_vs_24,DuxOE,0_vs_24_DuxOE
Pglyrp1,1837,2.863323981,4.322308509,594.8088296,7.97E-21,6.31E-19,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm38258,675,8.210725232,3.171094127,593.5887889,8.19E-21,6.46E-19,0_vs_24,DuxOE,0_vs_24_DuxOE
mt-Nd5,1824,1.411573034,10.06568762,593.4665808,8.22E-21,6.46E-19,0_vs_24,DuxOE,0_vs_24_DuxOE
H4c9,727,2.299753224,4.896913169,592.2289985,8.46E-21,6.62E-19,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm21960,452,4.760340289,3.414995282,587.9296868,9.35E-21,7.29E-19,0_vs_24,DuxOE,0_vs_24_DuxOE
Chrm3,6253,11.33349194,3.132115189,631.1565732,1.07E-20,8.27E-19,0_vs_24,DuxOE,0_vs_24_DuxOE
AC132444.1,1205,11.3335723,3.13214568,629.6438069,1.10E-20,8.51E-19,0_vs_24,DuxOE,0_vs_24_DuxOE
Eva1a,2805,4.499594108,3.708555022,569.8705987,1.44E-20,1.11E-18,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm5890,1336,8.912153074,3.025238875,569.6044139,1.45E-20,1.11E-18,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm48629,598,11.29702954,3.095918174,613.9577313,1.54E-20,1.18E-18,0_vs_24,DuxOE,0_vs_24_DuxOE
Arl14ep,5313,1.491801414,6.53725145,565.3476701,1.60E-20,1.22E-18,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm48436,504,11.43564183,3.232256552,611.8109513,1.62E-20,1.22E-18,0_vs_24,DuxOE,0_vs_24_DuxOE
Arl15,3515,1.737467623,5.958743206,559.3080586,1.86E-20,1.40E-18,0_vs_24,DuxOE,0_vs_24_DuxOE
Aprt,1615,-1.365457522,7.423618056,558.7655666,1.89E-20,1.42E-18,0_vs_24,DuxOE,0_vs_24_DuxOE
Terc,423,4.867742952,3.618932157,553.5969433,2.14E-20,1.61E-18,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm44693,460,11.20726398,3.007938233,591.9187825,2.51E-20,1.87E-18,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm49064,1289,6.919767192,3.109599314,545.5032642,2.62E-20,1.95E-18,0_vs_24,DuxOE,0_vs_24_DuxOE
Uqcrh,1237,-1.514774305,6.329867501,543.1978588,2.78E-20,2.06E-18,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm7957,2602,8.0199704,2.981675437,542.5997834,2.82E-20,2.08E-18,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm12724,665,11.20414777,3.005265204,585.6356848,2.90E-20,2.13E-18,0_vs_24,DuxOE,0_vs_24_DuxOE
Gadd45g,1173,-2.715282614,4.65211398,540.9827951,2.94E-20,2.15E-18,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm15459,1941,-1.282803733,9.469896233,536.0543167,3.33E-20,2.43E-18,0_vs_24,DuxOE,0_vs_24_DuxOE
Dst,41619,1.227463889,9.429808801,535.5631061,3.38E-20,2.45E-18,0_vs_24,DuxOE,0_vs_24_DuxOE
Fgf7,3248,7.421768543,2.917693673,534.6615379,3.46E-20,2.50E-18,0_vs_24,DuxOE,0_vs_24_DuxOE
Insig1,3093,-1.247646808,8.601998014,533.0719233,3.60E-20,2.60E-18,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm35974,2343,8.793339547,2.9073273,529.9501069,3.90E-20,2.80E-18,0_vs_24,DuxOE,0_vs_24_DuxOE
Dyrk3,3178,1.561942216,6.222589943,524.0059632,4.56E-20,3.26E-18,0_vs_24,DuxOE,0_vs_24_DuxOE
Dcbld1,7282,1.708421118,5.64067013,520.7854924,4.96E-20,3.54E-18,0_vs_24,DuxOE,0_vs_24_DuxOE
BC080695,2141,8.09426038,3.054323164,519.5201171,5.13E-20,3.63E-18,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm47184,498,8.746858042,2.861955403,519.4722799,5.13E-20,3.63E-18,0_vs_24,DuxOE,0_vs_24_DuxOE
mt-Nd6,519,1.430703456,7.654619786,518.8698203,5.21E-20,3.68E-18,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm9124,1092,11.14818363,2.950327505,555.267289,5.89E-20,4.14E-18,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm11784,474,7.976329042,2.940180483,506.9759728,7.17E-20,5.00E-18,0_vs_24,DuxOE,0_vs_24_DuxOE
mt-Nd1,957,1.604794267,9.890917521,505.2823898,7.50E-20,5.22E-18,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm33680,7020,8.755616025,2.871974866,498.8727869,8.93E-20,6.16E-18,0_vs_24,DuxOE,0_vs_24_DuxOE
Mreg,2284,1.289578218,7.610969507,498.7418792,8.97E-20,6.16E-18,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm6999,4423,8.695762111,2.812259701,498.7241665,8.97E-20,6.16E-18,0_vs_24,DuxOE,0_vs_24_DuxOE
AA684185,630,11.29688472,3.094434573,537.8614688,8.99E-20,6.16E-18,0_vs_24,DuxOE,0_vs_24_DuxOE
Spopfm2,2327,11.0515874,2.853888304,535.3366855,9.57E-20,6.54E-18,0_vs_24,DuxOE,0_vs_24_DuxOE
Cntnap3,6386,4.986190911,3.083653055,494.5442534,1.01E-19,6.85E-18,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm17895,874,11.2021615,3.004550734,531.1381534,1.06E-19,7.21E-18,0_vs_24,DuxOE,0_vs_24_DuxOE
Il6ra,8642,3.516322752,3.652309212,492.3885076,1.07E-19,7.22E-18,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm9043,314,7.554758701,3.047143754,491.1448226,1.11E-19,7.45E-18,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm4526,920,11.04393689,2.84593583,528.0053306,1.15E-19,7.71E-18,0_vs_24,DuxOE,0_vs_24_DuxOE
Zfp51,2574,3.139457286,3.779739475,487.9137836,1.21E-19,8.10E-18,0_vs_24,DuxOE,0_vs_24_DuxOE
Ush2a,17322,6.034076384,2.888205066,482.7391003,1.40E-19,9.33E-18,0_vs_24,DuxOE,0_vs_24_DuxOE
Ubtfl1,4432,11.00126047,2.804229585,517.9783117,1.48E-19,9.85E-18,0_vs_24,DuxOE,0_vs_24_DuxOE
Wtap,6248,1.322735524,6.804371878,479.6958998,1.53E-19,1.01E-17,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm7942,1571,11.04469537,2.846190053,515.515235,1.58E-19,1.04E-17,0_vs_24,DuxOE,0_vs_24_DuxOE
1700012J15Rik,471,8.629666233,2.747051923,475.3041802,1.73E-19,1.14E-17,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm45659,564,8.840957643,2.95712064,473.7291961,1.81E-19,1.18E-17,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm10552,1056,8.623616079,2.741167997,473.6852989,1.81E-19,1.18E-17,0_vs_24,DuxOE,0_vs_24_DuxOE
Lss,10787,-1.279068898,7.147592265,470.2567666,2.00E-19,1.30E-17,0_vs_24,DuxOE,0_vs_24_DuxOE
Bex6,1020,8.636495236,2.753169529,469.2850435,2.06E-19,1.34E-17,0_vs_24,DuxOE,0_vs_24_DuxOE
AC140365.1,1500,10.96016876,2.764167615,502.6422099,2.21E-19,1.43E-17,0_vs_24,DuxOE,0_vs_24_DuxOE
Uap1,4011,1.292667853,7.291160813,466.5665135,2.23E-19,1.44E-17,0_vs_24,DuxOE,0_vs_24_DuxOE
Plcb1,11115,5.110730892,2.960798599,465.4143959,2.31E-19,1.48E-17,0_vs_24,DuxOE,0_vs_24_DuxOE
Dusp4,2740,2.112169928,4.72945078,461.8967669,2.56E-19,1.64E-17,0_vs_24,DuxOE,0_vs_24_DuxOE
Mthfd2,3487,1.22400093,7.236546669,459.1412037,2.77E-19,1.77E-17,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm15455,2557,5.557729541,2.989808797,456.7654738,2.98E-19,1.89E-17,0_vs_24,DuxOE,0_vs_24_DuxOE
Frrs1,7260,1.522235937,6.407375217,453.0571214,3.33E-19,2.11E-17,0_vs_24,DuxOE,0_vs_24_DuxOE
Dbr1,2488,1.811308271,5.315915177,452.760763,3.36E-19,2.12E-17,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm7104,2532,8.570524933,2.687660109,452.6073987,3.37E-19,2.12E-17,0_vs_24,DuxOE,0_vs_24_DuxOE
Ppp1r10,5623,2.853893193,3.953793064,451.544019,3.48E-19,2.19E-17,0_vs_24,DuxOE,0_vs_24_DuxOE
Map1b,15846,1.626366806,5.678431953,450.0072852,3.65E-19,2.28E-17,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm3147,1848,7.176975086,2.678344422,449.3277887,3.72E-19,2.31E-17,0_vs_24,DuxOE,0_vs_24_DuxOE
Atp6v1e1,4110,1.277642161,6.822888314,448.5331526,3.81E-19,2.36E-17,0_vs_24,DuxOE,0_vs_24_DuxOE
Hmgcr,7275,-1.152899839,8.420426714,447.6096613,3.92E-19,2.42E-17,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm12800,1455,5.908885608,2.766950111,447.087226,3.98E-19,2.45E-17,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm7627,999,10.90504974,2.708786095,479.3098401,4.14E-19,2.54E-17,0_vs_24,DuxOE,0_vs_24_DuxOE
Spdye4b,2538,10.92368922,2.728834935,479.1383522,4.16E-19,2.54E-17,0_vs_24,DuxOE,0_vs_24_DuxOE
C130026I21Rik,3827,8.531193803,2.650394792,444.6190857,4.30E-19,2.62E-17,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm38271,1603,8.522114083,2.641146387,440.1640532,4.93E-19,2.99E-17,0_vs_24,DuxOE,0_vs_24_DuxOE
Zscan4-ps1,2015,5.48619773,2.798502486,439.5814051,5.02E-19,3.04E-17,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm4567,1581,10.85746611,2.662719998,470.345739,5.31E-19,3.21E-17,0_vs_24,DuxOE,0_vs_24_DuxOE
Srsf5,3988,1.104986856,8.570469085,436.1544376,5.58E-19,3.36E-17,0_vs_24,DuxOE,0_vs_24_DuxOE
H3c3,630,2.449117244,4.370284842,433.2961246,6.10E-19,3.66E-17,0_vs_24,DuxOE,0_vs_24_DuxOE
Olfr787,4958,10.82590192,2.631500554,460.4125441,7.03E-19,4.21E-17,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm50190,246,10.85597022,2.660126033,457.5958754,7.63E-19,4.55E-17,0_vs_24,DuxOE,0_vs_24_DuxOE
Nnat,1829,-1.525317049,5.656569411,422.6695842,8.54E-19,5.08E-17,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm14742,381,10.80317919,2.609175478,453.2309473,8.65E-19,5.13E-17,0_vs_24,DuxOE,0_vs_24_DuxOE
Atpsckmt,5248,3.292018771,3.579274806,420.617235,9.12E-19,5.39E-17,0_vs_24,DuxOE,0_vs_24_DuxOE
Zfp568,7354,1.334441778,6.502491331,417.7490897,1.00E-18,5.88E-17,0_vs_24,DuxOE,0_vs_24_DuxOE
Scd2,5464,-1.058990914,10.03070195,417.6560496,1.00E-18,5.88E-17,0_vs_24,DuxOE,0_vs_24_DuxOE
Nabp1,8498,1.418244266,6.104517451,417.1096072,1.02E-18,5.97E-17,0_vs_24,DuxOE,0_vs_24_DuxOE
AC139347.1,786,5.05374823,2.815460402,416.8721245,1.03E-18,6.00E-17,0_vs_24,DuxOE,0_vs_24_DuxOE
Trpm1,14746,2.358444323,4.342413964,416.6086734,1.04E-18,6.03E-17,0_vs_24,DuxOE,0_vs_24_DuxOE
Poglut1,4658,1.313117634,6.338861974,415.6051084,1.07E-18,6.21E-17,0_vs_24,DuxOE,0_vs_24_DuxOE
Jdp2,2148,2.116016165,4.569209086,410.056776,1.29E-18,7.43E-17,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm12136,1209,7.661275345,2.631422545,406.2366895,1.46E-18,8.38E-17,0_vs_24,DuxOE,0_vs_24_DuxOE
AA623943,354,7.602152977,2.570847546,402.8597761,1.64E-18,9.35E-17,0_vs_24,DuxOE,0_vs_24_DuxOE
Ctf2,1875,6.981043662,2.866057842,400.9874526,1.74E-18,9.93E-17,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm6176,1581,10.72403193,2.530362606,420.4612795,2.32E-18,1.32E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
Mis12,3003,1.824353899,4.931505591,391.1886615,2.43E-18,1.38E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
Atf5,1993,1.984209382,4.65464653,389.5206222,2.58E-18,1.46E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
AC133095.2,1446,6.428034466,2.628718605,386.8813003,2.82E-18,1.59E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
4930579F01Rik,2379,10.8450447,2.648188589,414.1135335,2.83E-18,1.59E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
Iars,5272,1.02409958,8.675591902,385.6074124,2.95E-18,1.65E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm13964,734,8.361743,2.482174956,383.1986106,3.21E-18,1.79E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
CAAA01098150.1,121,10.6745731,2.481974438,409.6064108,3.27E-18,1.82E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
Sesn2,3475,1.415178052,6.30619192,382.1955275,3.33E-18,1.85E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
Tdpoz1,2353,10.65570834,2.464080634,408.3064012,3.41E-18,1.89E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm50192,246,10.74928278,2.554294403,404.2222106,3.88E-18,2.15E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
Nek10,11849,4.519941935,2.781008039,373.199592,4.58E-18,2.52E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
Chac1,1637,3.455892769,3.620940019,372.5848236,4.69E-18,2.57E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm6902,1581,10.61557038,2.424537495,396.3764692,5.02E-18,2.75E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
Olfr881,4237,8.280126023,2.402677812,369.0098305,5.34E-18,2.91E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
AC123873.1,1482,8.271505171,2.395224005,366.0611638,5.94E-18,3.24E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
Gpbp1l1,4158,1.137464807,7.015550922,365.333463,6.10E-18,3.31E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
Slc35e3,3526,2.04646332,4.370508012,364.317248,6.34E-18,3.43E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
Clp1,2672,1.395983738,5.655481859,364.0029726,6.41E-18,3.46E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm20234,717,8.255687029,2.380115883,363.7226173,6.48E-18,3.49E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm9131,1089,10.58526635,2.394979296,387.9084002,6.65E-18,3.57E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
Snord55,79,-2.175094465,4.308458586,362.0499274,6.89E-18,3.69E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
Igsf8,5217,-1.107133448,7.585081045,361.9059251,6.93E-18,3.70E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
Rps10,2311,-1.420893081,5.986273704,361.528853,7.02E-18,3.74E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
Ankrd22,3052,10.58204222,2.391401045,385.8147742,7.14E-18,3.79E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
Slc1a5,4173,1.066575987,8.262982926,360.2629888,7.36E-18,3.90E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
Abhd6,2365,1.725576705,5.04731909,359.1667082,7.67E-18,4.05E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
Pdpn,1817,1.744807706,5.287713988,357.7134204,8.10E-18,4.27E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
Bzw1,4033,-1.04836686,8.155720307,357.4981126,8.16E-18,4.29E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
6030407O03Rik,2442,5.041723643,2.605423949,357.4420052,8.18E-18,4.29E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm2139,1075,10.61344213,2.423969797,381.4706568,8.28E-18,4.32E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
Dnmt3l,2988,-1.183756151,7.234994636,356.8087191,8.38E-18,4.37E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
Mad2l1bp,1272,1.954203656,4.468735801,353.2600941,9.58E-18,4.96E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
Trak2,7088,1.286316183,5.973027883,349.8855905,1.09E-17,5.63E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
Lonrf3,3812,2.220986061,4.205997546,349.5858021,1.10E-17,5.68E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
Ubap1l,2362,3.261256945,3.437433939,349.4461398,1.11E-17,5.69E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
Aacs,3854,-1.324490845,5.854723822,348.7939198,1.14E-17,5.82E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
Tdpoz9,2349,8.214974992,2.341550235,347.0167495,1.22E-17,6.22E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
Lrrc8d,12573,1.955449332,4.677671994,346.6958982,1.23E-17,6.28E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
Jade1,8492,1.044389802,7.766138633,346.5455985,1.24E-17,6.30E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
Krt19,1855,-1.770838142,4.841838498,346.4545263,1.24E-17,6.30E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
Asns,2735,0.982598107,8.635655881,345.6440247,1.28E-17,6.49E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
H2aj,1831,-1.108716591,7.393670222,345.2664206,1.30E-17,6.57E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
Aqr,11805,0.997474992,8.564379028,344.0794099,1.36E-17,6.86E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm38342,2980,3.978231142,3.379500895,343.1440846,1.41E-17,7.09E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
Dsg2,8268,1.308531032,6.08334651,341.9368303,1.48E-17,7.42E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
F730035P03Rik,917,10.56059641,2.369225995,364.5595411,1.49E-17,7.46E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
Orai1,2295,2.094626428,4.242198748,341.255254,1.52E-17,7.58E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
Vamp2,3809,-1.43600612,5.67778587,341.0504554,1.53E-17,7.62E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
Fscn1,3012,-1.159775795,7.420167748,340.7617214,1.55E-17,7.69E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
Sdhd,1231,-1.069070415,7.108801908,340.276184,1.58E-17,7.81E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
Ctr9,8000,1.115938309,6.922824772,338.4814805,1.70E-17,8.36E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm8016,1575,10.55298342,2.361654863,360.5679182,1.72E-17,8.47E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm13696,2493,10.4712316,2.282849568,359.7410589,1.77E-17,8.68E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
Dcaf7,6133,-1.058424909,7.120670815,337.2668032,1.78E-17,8.69E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm13695,2493,10.46704872,2.27880228,358.9851564,1.82E-17,8.88E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm48187,491,10.54456398,2.356677275,357.8863868,1.90E-17,9.22E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
Stc2,5175,2.428927389,3.860155111,334.8311621,1.96E-17,9.50E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm16239,2635,8.264303634,2.390363639,334.6530005,1.97E-17,9.54E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
Iqcf1,738,10.48966994,2.302344314,355.5837429,2.06E-17,9.94E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
D1Pas1,3212,2.226670728,3.976097596,333.5084289,2.07E-17,9.94E-16,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm48762,574,10.50941799,2.319048063,353.6999006,2.21E-17,1.06E-15,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm43049,936,8.116102453,2.242202966,330.5732972,2.32E-17,1.11E-15,0_vs_24,DuxOE,0_vs_24_DuxOE
Aqp3,1829,1.062992537,6.861976216,328.9688016,2.48E-17,1.18E-15,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm47381,949,5.533469213,2.402546185,327.8919375,2.59E-17,1.23E-15,0_vs_24,DuxOE,0_vs_24_DuxOE
Slc7a1,11530,1.142015981,6.743905278,326.4291464,2.75E-17,1.30E-15,0_vs_24,DuxOE,0_vs_24_DuxOE
Ifitm1,1094,-1.574663815,5.055494425,325.9532944,2.80E-17,1.33E-15,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm13360,799,10.40352541,2.216874003,345.4020813,3.01E-17,1.42E-15,0_vs_24,DuxOE,0_vs_24_DuxOE
Hspb1,1031,-0.972229558,8.479003857,323.8380001,3.06E-17,1.44E-15,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm11543,370,10.4262236,2.238106933,344.7891554,3.08E-17,1.44E-15,0_vs_24,DuxOE,0_vs_24_DuxOE
Aars,9282,0.961745594,9.139016201,323.2378257,3.13E-17,1.47E-15,0_vs_24,DuxOE,0_vs_24_DuxOE
Bbc3,2124,-1.122534246,7.012813571,322.3403086,3.25E-17,1.52E-15,0_vs_24,DuxOE,0_vs_24_DuxOE
Wsb1,3987,1.179868894,6.290965986,320.4735063,3.51E-17,1.64E-15,0_vs_24,DuxOE,0_vs_24_DuxOE
Zfp553,3976,2.041611434,4.197581521,319.9678165,3.59E-17,1.66E-15,0_vs_24,DuxOE,0_vs_24_DuxOE
Pea15a,3861,-1.167932325,6.602956534,318.0876882,3.88E-17,1.79E-15,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm16094,427,10.54351295,2.356408343,338.2740857,3.94E-17,1.82E-15,0_vs_24,DuxOE,0_vs_24_DuxOE
Acly,5279,-0.909118454,9.261265522,317.4334857,3.99E-17,1.84E-15,0_vs_24,DuxOE,0_vs_24_DuxOE
Slc38a1,17236,1.124914205,6.326025531,314.070847,4.59E-17,2.11E-15,0_vs_24,DuxOE,0_vs_24_DuxOE
Olfr329,4075,7.286700963,2.262739884,311.2922573,5.17E-17,2.37E-15,0_vs_24,DuxOE,0_vs_24_DuxOE
Guca1a,873,10.38876927,2.203754989,331.0673976,5.20E-17,2.38E-15,0_vs_24,DuxOE,0_vs_24_DuxOE
Clec10a,2899,6.697301201,2.212105862,309.554547,5.57E-17,2.54E-15,0_vs_24,DuxOE,0_vs_24_DuxOE
Ndufa4l2,1095,-1.843652642,4.89224223,309.0287335,5.69E-17,2.59E-15,0_vs_24,DuxOE,0_vs_24_DuxOE
AC133103.1,1473,8.073374972,2.200516642,308.6284937,5.79E-17,2.63E-15,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm10685,433,4.943417618,2.511956279,307.9149594,5.97E-17,2.70E-15,0_vs_24,DuxOE,0_vs_24_DuxOE
Gadd45b,1589,-1.248228115,5.784747835,307.2416738,6.15E-17,2.78E-15,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm11546,354,8.060580504,2.190763021,306.5773066,6.33E-17,2.85E-15,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm47510,734,6.340612983,2.245841028,306.2001639,6.43E-17,2.89E-15,0_vs_24,DuxOE,0_vs_24_DuxOE
Tdpoz2,1145,8.078936423,2.204814201,305.529677,6.62E-17,2.97E-15,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm28373,2724,-2.202337545,3.903276014,305.2306446,6.71E-17,3.00E-15,0_vs_24,DuxOE,0_vs_24_DuxOE
Calr,2880,-0.933312975,9.891451176,304.467971,6.93E-17,3.09E-15,0_vs_24,DuxOE,0_vs_24_DuxOE
Glis1,3645,4.255063975,2.595714705,304.4401545,6.94E-17,3.09E-15,0_vs_24,DuxOE,0_vs_24_DuxOE
Esrrb,6047,0.89571722,9.034239862,303.9422909,7.09E-17,3.15E-15,0_vs_24,DuxOE,0_vs_24_DuxOE
AU020206,3189,-1.138190517,6.168995456,302.6403241,7.51E-17,3.33E-15,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm5773,1143,10.30026079,2.116438227,321.6612914,7.54E-17,3.33E-15,0_vs_24,DuxOE,0_vs_24_DuxOE
