gene,dux_0h,dux_12h,dux_24h,dux_36h,dux_48h,dux_72h
Gata3,0.131852286,0.136840827,0.136193348,0.70686282,0.500933112,0.436916113
Gata5,0.103638586,0.265584025,0.810891351,0.943647701,0.873247773,0.364287878
Gbx1,0.867546894,1.98782626,2.572267822,3.852921265,2.937931594,1.529403142
Gch1,14.59152302,9.619837184,16.37681059,20.78809733,12.53309505,10.78931433
Gdap1l1,3.562997813,1.457411806,2.169945003,3.587258931,2.957822473,2.610307733
Gdpd1,8.928270354,6.930584626,11.28306081,14.77731131,11.33096384,8.914232056
Gem,2.75308305,1.922787883,3.47993452,5.382604178,2.451240595,1.931755452
Ggnbp1,8.595506656,5.316726336,6.389636697,12.05590398,9.47289274,8.908504917
Gja3,0.216463669,0.921100688,0.75141168,1.362830431,0.415275943,0.13794059
Gja4,2.042412627,3.878865156,4.022839412,5.545500651,3.576149844,1.685707258
Gjb2,0.262005119,0.806341757,1.784323728,3.230956331,1.904105914,1.192768639
Gkap1,15.04423273,11.97865569,20.17660127,28.51818836,26.10431864,25.85506656
Gli1,21.88142243,30.9465788,37.49962873,84.83608069,78.12678262,79.95087595
Glrp1,0.163633084,0.359088117,1.131314741,1.393588911,0.934201345,0.528663711
Glt8d1,10.71843361,13.37652787,17.60638776,26.72359019,22.38419376,22.73343003
Gm10010,2.049224404,3.391857379,4.043743216,4.52797514,2.292960215,2.260961969
Gm10222,0.578783943,2.828176965,3.158258523,3.576179135,2.623938497,2.239726184
Gm10553,0.054447137,0.272992789,0.866922968,0.927669107,0.232582182,0.194583541
Gm10685,0.392198926,2.862406341,11.18021427,15.01871342,10.15940123,3.586387256
Gm10785,0.976389825,1.919780479,3.59427725,4.178461293,3.122493239,2.301044406
Gm10856,0.33571203,1.718760807,1.333927855,2.348626995,1.360546433,0.878706786
Gm11399,0.574981678,1.2851464,1.863947481,3.157751832,1.701427052,1.629247845
Gm11427,4.456144118,5.428337735,8.895291817,10.3468922,10.30925429,6.920390174
Gm11837,1.061076875,1.224839554,1.123792959,2.394096659,1.930732546,2.201483735
Gm11944,3.911546334,1.622764605,2.660014442,5.698202997,4.406677711,4.438946667
Gm12905,1.755416856,2.24800021,5.25204504,10.09978472,6.177431572,4.827982564
Gm13036,0.16003549,0.290550247,0.85517709,1.176062139,0.415275943,0.082737743
Gm13223,0.269257606,0.70186822,0.860236379,1.712050607,0.643501152,0.333304889
Gm13238,0.054447137,0.290550247,0.476191189,1.040751035,0.36137051,0.221546161
Gm13261,0.63896224,1.357881183,1.633589405,2.848889486,2.150018428,1.579010952
Gm13369,0.533194537,0.344364212,0.415241108,1.723743411,1.015892609,1.074044568
Gm13404,2.53915461,1.69747673,2.754271593,4.673915917,2.061986171,2.047938633
Gm13522,8.580954471,6.420817679,8.168334432,14.94604004,9.311479223,10.216983
Gm14164,0.546882439,1.170530138,1.986922993,3.428349467,3.13324706,2.307828441
Gm14252,0.07905604,0.083162635,0.246566587,0.656111301,0.577813,0.410057596
Gm14276,2.271625444,4.680035569,5.585387949,6.493358887,6.035893163,3.402879267
Gm14494,3.340578079,2.9858994,4.813051132,5.589908412,4.933692931,5.484855987
Gm15288,0.128193666,0.426788373,1.049852128,2.205297522,0.516910885,0.412648808
Gm15347,0.969382625,1.668622369,1.895877879,3.826890139,2.820111646,2.757160648
Gm15510,0.103638586,0.484202423,0.665769046,0.947251068,0.568857254,0.21739455
Gm15533,0.184590569,0.083162635,0.190682487,0.713810402,0.63206228,0.385772545
Gm15675,1.384783624,2.392337414,3.156090286,3.843709731,3.758729189,3.030797672
Gm15777,1.0995857,3.926351271,3.57945155,3.941874606,2.472789055,2.021239497
Gm16124,0.103638586,0.2155205,0.443803351,1.064057498,0.325067069,0.13794059
Gm16185,72.35327307,39.15353968,84.27152375,124.2905557,77.31506479,89.16325538
Gm16577,1.733581864,0.952739648,1.782183088,3.143477007,3.018494381,2.371608771
Gm19327,0.58595477,0.53784947,1.318889057,2.212267978,1.703400679,1.877813598
Gm19792,0.663482018,0.298028182,1.166469293,2.003082542,1.486922142,1.657326195
Gm20731,0.540473677,0.298028182,0.330830374,1.374275098,0.715285246,0.933887228
Gm21032,0.054447137,0.745416391,0.919852633,0.955065022,0.449335907,0.220103293
Gm2379,8.211170483,10.37370673,12.2737091,19.3368327,16.982932,8.569856494
Gm2559,1.497819575,3.114958085,2.78604121,4.427476665,3.756331832,2.887746071
Gm26981,0.265656629,0.455493435,0.74861139,1.184353831,0.981346929,0.467971233
Gm28370,3.707120513,5.193939162,6.713122582,7.050914718,5.830075808,2.798638629
Gm28424,1.827902665,2.805277361,2.695846873,2.982129812,1.780142685,0.806250251
Gm28499,1.056883908,0.56297893,0.721399934,1.898485769,1.545634945,1.350047692
Gm29666,2.134119141,5.327257318,4.211107245,6.434740122,5.083032038,2.431754609
Gm30238,1.848899624,1.75008487,4.126927023,7.977897923,4.38342985,2.321744798
Gm32996,0.103638586,0.827758494,1.101539572,1.361399829,0.992783894,1.239581716
Gm3512,1.173277789,1.983156371,2.827215916,3.898134573,2.778100623,3.014559798
Gm364,2.831359786,3.228717942,5.128593274,6.595593782,4.931383549,4.770641677
Gm3650,3.857917724,3.124918939,4.593980456,6.264651569,6.262696202,5.902617527
Gm3715,0.684267239,0.845365232,0.974363015,1.844037603,1.757472562,1.180242791
Gm37186,0.301103799,0.1868494,0.557927021,1.001839584,0.681693552,0.906944106
Gm37370,0.469612564,0.133206271,0.246566587,1.032346023,0.695161881,0.945111248
Gm37422,2.039965901,2.387717942,2.415080116,3.993004286,3.975674426,2.636886085
Gm37570,1.215536132,1.199242562,1.97032067,2.875980432,1.503157737,2.815565105
Gm37669,0.346622635,1.242617319,1.445692319,2.344695789,1.644687876,1.29323541
Gm37691,0.371124001,0.856486354,3.581062088,4.064421167,1.732932138,0.993368292
Gm38100,1.525207516,0.827758494,0.887479339,2.095776333,1.967285151,1.297686013
Gm38102,0.726749352,2.155029397,2.254693631,2.982129812,2.061986171,1.320447592
Gm38157,0.61715787,0.401796864,1.004406353,1.370962006,1.058509823,1.244993775
Gm38192,1.691811467,2.538315215,2.651179992,4.029737145,3.150000265,3.364877891
Gm3854,1.58148713,3.224977071,4.343373124,4.551104136,3.021756757,1.161692981
Gm40040,4.523197714,5.790192327,7.03786641,11.93997259,7.720168965,9.295137365
Gm40849,1.771878403,1.683104916,2.123547215,4.142497365,2.51459231,1.801494813
Gm41442,0.258326344,0.494333847,0.971784913,1.187444089,0.659026445,0.358843846
Gm42890,1.786138384,2.341661454,4.333876493,6.371151534,4.721794956,2.728444126
Gm42979,4.584607919,7.880057116,7.74777193,9.705678795,9.503115751,9.407625785
Gm43080,5.71054985,6.28543449,7.833785095,16.26119313,10.13847248,13.06512849
Gm43200,0.544131449,0.083162635,0.330830374,1.047520135,0.383706541,0.962239229
Gm43272,3.058787852,1.6857849,4.844629137,10.34305241,5.153175056,3.854788003
Gm43273,0.828352755,0.408269256,0.615041628,1.778759173,0.977290016,1.433617544
Gm43305,1.423158951,1.292673013,1.825906424,2.969016098,2.454533935,2.462842613
Gm43398,0.385698137,0.2155205,0.831662931,1.332253151,0.688481799,0.276747022
Gm43481,0.546882439,1.343620366,1.225090992,1.967725781,1.902233149,1.547094949
Gm43668,3.289893455,4.341178254,6.312403743,7.506428606,4.86330383,5.411155593
Gm43759,6.334990047,3.910659046,4.9373104,11.63991537,9.362315109,8.309849659
Gm43823,0.07905604,0.108168252,0.138803798,0.555273979,0.383706541,0.220103293
Gm44167,0.163633084,0.881488497,0.80456746,1.964925219,0.819415395,0.414121689
Gm44750,0.578783943,0.36200401,0.445134089,1.712849745,0.668110371,0.525827161
Gm44836,0.350296759,0.355414522,0.6735902,1.405565748,0.945495308,0.389842376
Gm44873,3.862393322,3.640051479,6.485032162,14.75990233,11.15433433,10.04869832
Gm44921,0.61715787,0.834393252,1.728913915,2.8395145,1.15322245,1.327541566
Gm44949,2.542201702,2.065949585,3.999544577,8.363885953,8.006778368,7.582327228
Gm45337,0.054447137,0.236912925,0.755435619,0.9125429,0.634152741,0.331867001
Gm45820,0.110844041,0.63791675,0.89810946,1.180326666,0.611738935,0.990429828
Gm46603,0.128193666,0.108168252,0.163442583,0.586406089,0.577813,0.414121689
Gm47071,2.380502142,1.769638935,1.888050499,3.54781655,3.321708562,3.174821423
Gm47140,1.052997756,0.655642461,1.804768534,2.465177258,2.303282527,1.508690936
Gm47148,1.855002091,1.45465864,2.104651913,4.659469023,2.813606617,3.489689932
Gm47246,4.052311078,2.577775579,3.154193234,5.597946869,3.296649151,5.157309445
Gm47430,1.328504009,2.609576861,3.967448023,8.011397129,6.083065075,5.666249407
Gm47640,4.991678578,4.480922865,6.299139287,10.26119371,7.450129142,6.979330839
Gm47643,0.853386192,0.244241415,1.035434174,1.335175849,0.681693552,1.320447592
Gm4767,0.314754523,1.189726258,1.336780024,1.347800147,0.970619033,0.609441953
Gm4779,28.73756736,16.09291778,33.05417363,43.88626369,32.07287585,35.42085878
Gm48062,4.986227122,6.882585345,8.3443424,13.19432922,10.65220481,12.27483546
Gm48478,0.635223709,0.559139279,1.339285317,2.270822842,0.907457039,1.864420008
Gm4924,7.699866139,14.64846557,15.79067441,22.20369105,15.90660618,14.5152968
Gm49327,1.117282874,0.834906076,1.476836878,2.516147675,2.459601362,1.790704501
Gm49502,1.0995857,3.030695395,3.353460695,3.384837436,1.992706976,1.847163913
Gm49654,1.683554569,1.507832513,2.970401456,6.374535648,5.689450089,5.407690098
Gm49883,5.917314194,4.07557119,7.179492583,8.831340397,8.492598738,5.420032252
Gm49890,0.318492015,1.046176106,0.981055859,1.063127207,0.566538692,0.222900802
Gm50115,0.135452944,0.32670946,0.503514671,1.25789585,0.886822921,0.632231965
Gm50313,0.07905604,0.236912925,0.646433041,0.986953391,0.722100249,0.383096105
Gm50431,3.129947652,4.149294442,5.722038344,6.836175731,5.746697963,6.093829036
Gm5089,0.131852286,0.129461326,0.280338059,0.695291872,0.564109116,0.551470211
Gm5309,0.054447137,0.476828678,0.555392111,0.602239431,0.264173208,0.111018105
Gm550,5.133148011,4.37461394,5.556201246,8.213473474,6.686748191,7.627191004
Gm6200,0.314754523,0.770434411,1.464003095,1.898485769,1.335907688,0.913986635
Gm6566,1.067594293,1.579727202,2.320563709,2.872164001,2.466604135,2.780293083
Gm7045,1.623828935,1.500235557,1.470082721,3.598603855,2.445680323,2.171235184
Gm7694,1.947493633,1.353857998,2.892293878,5.906585758,4.31867865,2.312853169
Gm8066,2.943204374,3.293211312,3.569045291,7.088225547,5.798617359,6.395005129
Gm9343,0.054447137,1.035739953,1.202908309,1.219523631,0.659026445,0.245674912
Gm9908,0.88483744,0.480404281,0.665769046,1.036590519,0.207856235,0.193219693
Gnao1,2.503421557,2.421262778,3.420487098,6.65697274,3.411471594,2.695939743
Gnaq,29.30293379,28.86253091,39.98183205,62.56211476,55.6868942,47.52301447
Gng12,43.59518222,26.98146924,39.14093015,51.00778834,44.15650713,48.01525321
Gns,59.22971541,57.30204186,95.29239763,172.0081403,146.2065424,153.0305038
Got1l1,22.93991676,17.02371982,39.84396223,55.47624975,51.34548657,35.54333176
Gpr143,0.423986901,0.666583532,2.652060577,7.028056185,5.247643056,3.530896805
Gpr157,1.310540452,1.651068135,3.013097391,5.055054371,4.372670511,2.286517291
Gpr63,0.156407366,1.450608826,1.810515593,2.244893003,0.934201345,0.657826071
Gpr68,1.130933925,1.26483724,1.858520643,3.424354266,2.63775742,2.672469328
Gpsm1,23.5607228,11.30329012,17.07916525,24.05940677,16.9546626,15.56257262
Gpx6,3.313864365,1.203720782,5.959904511,13.81534435,13.4098563,6.684068921
Gramd3,9.851989077,7.154575946,8.727317052,10.32979025,6.46725203,3.980965719
Gramd4,31.48789364,23.0154782,37.10731683,61.10984987,44.58090558,34.74878435
Greb1l,13.38107276,6.931534255,10.86283758,15.90463323,10.68013602,9.122024327
Grhl2,27.21577979,37.25861564,40.90109454,51.06673418,35.3344395,18.49759659
Grid1,0.23740859,0.437887845,0.96803994,1.599031856,1.428275685,1.172285369
Grid2ip,1.022713159,0.723237274,0.922677125,4.240180173,1.662886065,1.079759157
Grin2c,3.348175413,1.922787883,5.346599555,17.75871185,14.23556017,8.836602283
Grina,38.50644609,15.04013173,36.96447572,68.92714463,55.86974929,56.89195819
Grk3,15.88048787,20.88718019,24.21125797,44.80983061,34.49745027,30.1747873
Grm2,2.443670734,1.063870366,2.13344669,3.369417941,1.967285151,0.749584738
H1f3,0.87801668,1.032298059,2.118449392,2.243929021,1.58879795,0.632231965
H2ac13,1.444378762,2.454622146,5.766298636,6.037294901,4.060133839,2.99745595
H2ac7,0.550502233,0.809879773,2.222822837,2.493373231,1.805101382,0.858769199
H2ac8,3.443800063,3.360821266,8.191266582,10.51486928,6.984552742,3.749716402
H2bc12,3.569748353,3.445053043,6.80793553,7.120568681,4.110585955,2.570202239
H2bc3,1.144953418,0.863683966,2.138600349,2.848889486,2.560172651,1.020310787
H2bc7,0.216463669,0.398107095,1.250720706,1.607395945,1.401319026,0.302317863
H2bc8,2.113582797,1.372474727,2.458635925,3.665861461,2.685113982,2.240551916
H3c10,1.652286399,1.877985679,4.455152003,6.024731743,3.111585914,1.859374112
H3c11,0.990215076,1.118467439,2.368727578,2.79483952,1.927171153,0.797855109
H3c2,0.487714002,0.616542263,1.486922279,1.816576185,1.155498995,0.525827161
H3c3,6.353865817,9.305155706,35.67318624,39.88023382,24.95780245,11.08660162
H3c7,0.783218817,1.235926353,2.722525414,2.889124596,1.775826235,0.688828432
H4c1,1.02975706,0.838657662,4.072427195,4.341494234,2.303282527,1.130530839
Hapln4,4.646732508,5.664866412,6.819201198,15.8644722,9.114722162,7.489970569
Hcn4,0.933782438,0.670304678,1.272985969,2.829464753,1.493701502,2.114847013
Hdac5,107.6774893,57.273599,82.80748786,111.4997775,101.7746374,102.0979742
Hdgfl3,7.293162961,12.25163404,17.20412011,24.16154357,23.0692152,23.02922738
Hectd2os,0.350296759,0.136840827,0.081708458,0.512735978,0.487656946,0.415546012
Herpud1,14.26999051,20.05701014,34.81756409,37.75567558,32.41529397,19.14570127
Hes1,38.33681233,29.76836378,52.72442888,62.49004382,57.60120319,36.38016467
Hes2,1.208596804,0.455493435,0.726693836,1.444234278,0.478587242,0.249863421
Hexb,96.23735187,71.94105282,147.1422684,156.389517,129.6101289,114.2690943
Hexim2,1.177389298,4.177404701,4.006941342,4.513377467,3.101578578,1.812317462
Hfm1,2.270972854,3.976744542,4.902317006,7.630772501,5.093139419,4.022005487
Hhip,0.716120601,1.664680114,1.736682735,2.3531327,0.948047977,0.964945586
Hhipl1,1.254974835,1.22887062,1.719232576,3.083017459,1.719457063,1.069997122
Hic2,31.19384492,57.29967427,79.24685715,113.4712759,94.01404573,87.94894414
Hist1h2an,0.420329547,0.480404281,1.139400129,1.762693314,1.238444456,0.467971233
Hist1h2br,1.423158951,1.153716867,3.011567599,3.203500927,1.606829215,0.911036403
Hist1h4n,0.853027315,1.214705506,4.628359025,5.115299693,2.759169853,1.025735269
Hlcs,9.227797703,14.99300202,16.47896983,23.63493816,19.32994256,18.67319649
Hlf,2.90470994,1.714695787,4.282076177,6.847515408,4.047669786,2.813113448
Hlx,0.18821563,0.197978601,0.445134089,0.741873429,0.568857254,0.082737743
Hmcn1,2.809891755,2.914278045,2.732795275,5.598355566,3.385593077,3.437579236
Hmx1,2.387083858,0.584221716,2.08958522,3.222482414,1.590311456,1.625273149
Hnf1a,2.898258333,3.35448571,4.860828593,8.059006312,4.420089275,3.751635055
Homer2,4.540219604,5.218628947,6.074922641,11.15882262,10.6937395,10.73840651
Hoxa1,0.920074365,0.934860091,1.339285317,2.833885534,1.92458868,1.795682783
Hoxa13,0.054447137,0.2155205,0.504732348,0.687596746,0.412985604,0.082737743
Hoxa5,0.07905604,0.108168252,0.197269925,0.717904502,0.334297538,0.302317863
Hoxb9,1.209686582,0.649038114,1.71561162,2.873502753,2.564976337,1.940423832
Hoxc12,0.082660838,0.108168252,0.333505275,1.013284056,0.59356447,0.415546012
Hoxc13,1.437015386,1.300657496,4.589827923,9.306722658,6.310024277,3.107386987
Hoxd13,1.004534919,0.881488497,2.311790034,4.642463612,3.13324706,1.155011803
Hoxd8,0.107269741,0.444292577,0.942208958,1.712849745,1.107657426,0.729567108
Hrh3,3.872633771,1.998033271,2.141312101,4.374467857,3.65017998,1.662587705
Hrk,8.394674622,13.14918293,29.17961427,78.8112188,53.37141816,38.45263005
Hs6st2,0.163633084,0.469375014,0.952613831,1.001839584,0.767015861,0.554131906
Hsdl1,19.62501195,13.14003324,20.17036883,26.36192228,21.91013087,22.60910477
Htr6,1.58148713,1.235926353,1.557505191,3.108874894,2.403336508,2.300843155
Ict1os,0.328631704,0.852760637,1.025086558,1.378518943,0.6094709,0.27260361
Idua,6.165674105,11.38848746,23.71753028,33.78066268,25.11475578,24.55553791
Igdcc4,13.22704696,9.196038312,12.38860451,20.47866701,14.69397514,17.08312597
Igf2r,212.1588994,173.5265345,286.3232034,520.6606685,368.9441514,407.1823674
Ighm,0.054447137,0.133206271,0.862787977,1.689056251,1.024546111,0.303658278
Igsf1,8.036373577,4.689893656,7.041836595,9.501543443,5.340419566,3.749716402
Ikzf4,2.82677041,2.178279207,2.290536915,3.61764265,1.523908586,0.969034042
Inka2,0.23740859,1.103666535,1.148397927,1.261743806,0.449335907,0.388569166
Insm1,0.054447137,0.161878846,0.478816657,0.492765645,0.237186993,0.299479873
Iqsec1,38.83770993,28.24027443,41.1003273,81.4205415,62.75611231,59.29334811
Irf2bpl,197.3579551,186.2738525,314.5393717,576.4294946,488.4833436,570.4798394
Irf8,14.13462679,6.831876121,16.26663418,21.11007698,14.6904372,8.00138629
Irx2,5.182972216,2.398976624,8.5976322,12.05918213,9.802490438,10.5781129
Isg20,0.536807615,0.423017941,1.088713984,1.511145343,1.281874704,0.768326147
Itga4,1.152782589,1.69747673,3.20684102,5.447377096,3.138320003,3.234651241
Itih5,6.58956545,4.475188957,6.958923076,7.856971386,3.104131087,2.836250416
Itpkb,3.847190922,2.75317001,4.224646635,10.86453442,9.794908788,7.774583804
Itpr1,148.6338199,104.5489424,157.5434687,223.8052637,159.6276898,153.0911745
Itpr2,6.006506753,2.617373536,4.95613998,12.63024248,10.70364518,6.610649894
Izumo1,2.453579195,1.980162202,2.672429388,4.752447955,3.308227778,1.800274978
Jade2,3.189387965,9.537622386,7.584223009,12.92893269,9.697297071,6.192246762
Jph3,3.495021757,2.144688577,3.508089942,6.13397538,2.389786745,1.821229168
Katnal1,4.422777432,4.64938168,8.051199722,12.5047947,10.47103263,8.397380699
Kcna2,0.131852286,0.083162635,0.333505275,1.063127207,0.577813,0.492291162
Kcnab2,4.632734678,2.309782543,5.293293168,5.417056538,4.015207803,3.797689292
Kcnc1,0.797070732,0.294304941,0.942208958,4.275636406,3.420140239,2.792248534
Kcng3,2.764045733,2.348781435,3.462139471,7.820768943,4.570922978,6.270390142
Kcnh1,1.234293291,0.849754448,2.006275174,2.658676087,1.859782585,1.434862477
Kcnj10,2.057263528,4.072824826,4.82689955,4.990904978,2.370541283,1.632664647
Kcnj4,3.456245673,3.35919077,7.178381171,11.70505785,7.956772388,5.342052318
Kcnma1,0.625018861,0.426788373,0.578714021,2.095353674,1.355803715,1.973433014
Kcnn1,2.748906015,4.55426088,5.09819768,12.41920048,10.98639038,6.657459613
Kcnq1,1.391443677,0.801922467,1.976091031,3.928900753,3.322681106,2.25632839
Kctd1,2.560328823,3.880575633,5.456320723,8.360412515,6.249261611,6.737819663
Kctd12,15.21662085,44.03743491,85.28190354,98.67725257,49.50678805,28.59125745
Kctd19,3.882647341,2.000982021,7.637630414,23.40338903,13.07140535,8.296275355
Kidins220,61.52248767,59.90650321,90.01697066,127.2952395,110.3359917,112.852256
Kif17,2.837303864,2.459687159,5.230932836,5.282534286,2.851112645,2.004697379
Kif1a,106.0366366,33.81319981,77.32191305,222.1691426,102.4434601,84.04985293
Kif21a,18.70097955,20.95945307,29.58023772,42.11101444,36.87815391,33.55607722
Klc1,156.5529646,110.6411862,154.0061187,234.2857032,177.0096344,202.6026379
Klf11,34.79810228,32.45804599,53.16220751,64.36557456,38.82502773,27.61581339
Klf12,14.19062314,19.20961945,23.45684267,37.08705639,29.92420688,30.49938022
Klf7,9.816553506,16.01934625,22.93864107,27.52480042,19.29286428,15.26332797
Klhl18,1.447339032,5.264607355,3.989355538,5.994440039,4.224192104,3.401876253
Klhl29,1.317668365,1.444415202,1.895877879,3.412078155,2.276612744,1.098187721
Klhl36,4.947276799,6.719828953,8.347789395,9.116628544,5.273238775,3.038352415
Klk13,7.222779618,5.984214488,7.80556014,13.33128596,8.638287288,5.168217922
Lamb3,24.04813953,12.51769483,24.68641705,46.78223581,27.76310082,27.47451637
Lamp2,86.95227257,51.74402059,129.4275907,211.5236909,196.3684168,197.3235175
Large2,31.44733895,18.54116766,29.62003398,53.24618051,46.75945448,36.79790214
Ldhb,347.6397187,240.6391589,384.4095571,549.5104547,539.4021176,408.7728887
Ldhd,2.331205889,2.842208458,4.572834547,5.770312323,3.444555238,2.647673723
Lemd2,31.9764245,28.56543669,36.96525035,58.45649601,55.68433475,50.46519892
Lepr,1.975220408,1.382438364,2.628219094,6.06044828,4.514454324,3.846000657
Lfng,3.769685177,2.46739104,5.664980729,6.253952121,4.010671654,2.985801896
Lgals12,2.179432683,1.425723811,1.798788794,2.280237399,0.598099294,0.383096105
Lgi2,7.097589357,4.170482048,7.967492328,15.25023599,8.380686304,5.130295532
Lgi3,0.927368191,0.977800298,1.467700384,2.927403527,2.089180195,1.717757853
Lhfp,2.43732564,2.19894334,2.733697066,4.230611654,3.064429706,3.837634661
Lhfpl4,2.647752321,1.589795075,2.565744275,4.164770425,1.47555596,1.401278119
Lhx9,0.184590569,0.079452753,0.225832169,1.095117768,0.352136001,0.135215842
Lif,2.036147614,2.02991685,3.481715589,4.27480195,3.971274164,3.339808645
Lipg,11.0177648,5.652687461,12.40630322,21.20635129,12.82600835,11.99532717
Lmbrd1,9.762882091,14.41010222,20.29602883,25.45790746,22.9383766,24.94284547
Lmo2,0.730022861,1.135693968,1.000526696,2.311083752,1.996799287,1.800274978
Lmx1b,0.63896224,0.348022537,1.475648412,3.88596174,1.610781203,1.131823822
Lpgat1,42.34555476,60.08612793,65.05347195,87.48782594,84.2212444,81.7790953
Lratd2,2.352678747,4.586268793,7.243419157,7.466985265,4.890656273,3.12178562
Lrcol1,1.844966785,1.27224989,1.635118965,2.095353674,1.087708104,0.44247471
Lrfn4,22.48670461,29.89671464,35.06257227,42.90306059,27.30299506,18.3799401
Lrp12,6.723956826,11.21612593,15.47714589,16.37929759,11.23208962,10.23160132
Lrp3,4.47086552,3.405945812,4.945422228,9.270784249,5.957504024,5.203546457
Lrrc27,6.009772843,3.927301095,5.722515273,7.297865969,3.13324706,2.783666498
Lrrc3,1.134133592,1.418693721,2.812813009,4.574222347,2.739307261,1.581928166
Lrrc31,6.205528789,7.881335227,15.29298747,20.33956046,18.68216789,19.78836633
Lrrc39,1.30680376,0.680644604,1.001605975,2.143202508,2.001425719,1.865898779
Lrrc51,1.081988928,1.049672587,2.257374281,4.003333453,3.106172335,1.519882768
Lrrc58,21.76656632,28.53332779,34.98605329,49.71727935,45.89857269,45.25487748
Lrrc75a,3.218100547,2.43740283,5.094823111,6.999681201,5.359474677,4.557244851
Lrrc8b,12.28445612,15.35576009,21.52018554,28.22695081,22.45791096,23.13390538
Lrrc8d,10.2643859,33.1022547,41.52780016,48.89145665,37.16956518,31.79231279
Lrrn1,0.23740859,1.299852422,2.394296736,3.36879881,1.874729182,0.691499281
Ltbp2,1.533029115,1.271234537,2.436865281,4.52933427,1.579030091,1.583136924
Ltbp3,18.81411431,12.53704909,17.76053027,35.84969419,29.01713878,21.24729739
Ltbr,2.509796927,3.496813523,4.821643681,11.36057765,11.05409605,10.98164429
Ly6k,4.863685375,2.059084619,3.306374122,6.827378897,3.735214122,2.153113707
Macrod1,5.164419045,2.574316165,4.248891629,7.902390921,6.955168887,4.858208848
Maf,0.181045247,0.261879147,0.914722933,3.890213096,2.63775742,1.940423832
Mafb,1.103431078,0.842498333,4.154547601,5.93580422,2.29483718,1.988869476
Magee1,2.781842371,1.956927118,2.869954913,2.942891332,1.241078484,0.935296106
Mal2,5.095540093,5.208490517,9.678502849,15.4981293,13.65534733,5.970237198
Maml1,4.69318334,16.10996979,18.7408402,20.10788341,12.68088265,9.557606746
Man2a1,36.45352384,26.05528708,39.5653485,56.57793965,42.03505873,47.19977315
Man2a2,44.32436544,34.06537707,48.62527891,74.64309655,50.46245634,65.43768955
Man2b2,21.53425849,11.30586915,28.03299262,59.48540265,50.12863907,45.08383102
Map3k13,3.338057172,5.072480405,6.031938114,12.60542809,7.201519966,6.560381259
Map3k15,20.58657297,17.7411828,20.55999736,37.26029703,26.39462905,21.59095066
Mapk8ip2,7.211188088,4.457870979,6.627545433,13.16284699,9.978078922,9.631958096
Mark1,10.3363105,11.1051878,11.39462717,21.18379127,17.41221787,19.29775626
Masp2,1.341643638,1.779566933,2.059041929,3.835800571,2.441004297,1.215426763
Mast4,9.388515152,8.655433848,11.81675561,18.77887412,14.83478583,16.76968746
Matn3,14.29391399,6.836387959,10.92111409,15.5638456,11.52213902,8.405720394
Mcoln1,57.60412247,46.8699096,77.78848784,174.6371399,150.8183255,132.1269988
Mcoln3,2.425755801,3.26415192,8.079070105,12.67751097,8.18688752,4.075755607
Mcrip1,19.30993893,15.51663126,23.02355431,29.53893351,28.6933708,23.23133806
Mdfic,1.757954021,3.132321251,4.3058119,4.451673662,3.82904276,2.093169764
Med12l,8.717801101,6.713822477,11.66200036,25.67681232,17.80328824,24.53606457
Megf11,6.818791182,3.645326736,5.921930447,11.95596383,7.078919566,5.296482875
Megf6,14.12302333,6.987959257,10.34647859,17.8956645,9.458819875,7.464617035
Meiob,2.703449832,1.196221669,2.831976545,3.252410029,1.847556663,0.943339112
Meltf,5.023082136,2.782031063,5.121534427,8.874132754,7.25943927,6.579050051
Mertk,7.703500587,7.769554959,10.1246602,14.19143525,12.98282569,14.11119414
Met,3.865168417,7.632342471,8.494179846,9.207862312,7.594101535,3.820615432
Mex3a,38.79155927,57.56574306,66.17213069,84.27310326,66.93526218,74.62933173
Mex3d,25.75536008,34.88011838,38.31415086,49.6275178,32.67613763,20.80923219
Mfhas1,1.345196635,2.345995054,3.985072954,5.620387462,3.646026022,2.467035138
Mfsd1,65.17701831,70.63001034,123.4450646,216.614696,213.8665835,206.3065253
Mfsd2b,2.785719324,1.619713393,2.393409982,4.379399996,3.365880568,3.820615432
Mfsd4b4,2.875950619,7.615940358,7.507585632,7.6309953,3.765958187,3.252107875
Mfsd6,2.225096761,3.455984637,4.979316894,7.075242438,3.810763744,4.661009414
Mfsd7a,2.855946435,2.155462783,3.556008163,5.235184119,3.980986304,3.468940804
Mgrn1,41.22292908,36.63120834,41.83099456,66.34376156,60.58854723,63.7905891
Micall1,8.386389903,6.243074161,7.558065294,12.1281014,7.290267598,11.88986309
Mid1,2.690968679,4.753672492,5.32444732,7.833754145,7.402165541,7.531834954
Mier3,10.69305921,15.9463223,24.17378488,27.72064473,27.26317886,22.97086414
Mindy2,8.871564767,7.150206538,11.26774308,18.23957236,13.50723243,13.79314259
Mir6955,0.34299338,0.236912925,0.644848417,1.258279435,0.665731534,0.30781169
Mirt1,4.076964011,7.545384148,10.26545271,16.42949917,13.35368084,11.58144504
Mlxipl,13.85910396,7.114180332,16.09051423,24.89566032,14.25733492,12.27483546
Mlycd,5.049714754,7.065272955,11.36256731,11.80952709,8.365781945,4.710667203
Mmd,4.610847954,2.287164735,5.831000181,7.924986351,5.596405091,3.982766185
